video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,3,6,24,5,9,22,4
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,22,2,10,22,3,12,21,2
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,21,3,9,23,3,11,21,3
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,20,2,9,21,5,11,21,3
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,18,1,11,21,3,15,20,0
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,21,7,5,17,13,8,20,7
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_600k_hevc_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,8,14,13,4,15,16,6,13,16
amt_gaming_vqa_dataset/SYIjUBZ25mg_HalfLife2_3-28,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,24,2,14,21,3,13,21
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25,Highly Clear,No visible artifacts,High level of immersion,15,13,8,17,14,5,15,13,8
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_10000k_h264_nvenc,Moderately Clear,No visible artifacts,High level of immersion,18,18,2,22,16,0,20,17,1
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,21,5,14,20,4,13,21,4
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,14,13,9,18,11,7,15,15,6
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,25,1,10,27,2,13,23
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_5000k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,18,17,3,18,20,0,13,25,0
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_500k_av1,Minimally Clear,Minor Artifacts Present,Low level of immersion,4,15,19,7,16,15,6,15,17
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,22,4,15,18,4,12,22,3
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,17,14,4,19,12,4,18,14,3
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,23,5,10,21,4,10,22
amt_gaming_vqa_dataset/WS_UUN5r0ME_GarrysMod_8-12,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,3,34,1,2,34,0,4,33
amt_gaming_vqa_dataset/YXKn8BJn8Vs_FIFA_42-41,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,24,2,8,24,1,9,24
amt_gaming_vqa_dataset/YXKn8BJn8Vs_FIFA_42-41_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,25,3,7,25,2,5,28
amt_gaming_vqa_dataset/YXKn8BJn8Vs_FIFA_42-41_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,28,2,5,28,1,7,27
amt_gaming_vqa_dataset/YXKn8BJn8Vs_FIFA_42-41_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,25,2,9,24,1,12,22
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30,Highly Clear,No visible artifacts,Moderate level of immersion,16,13,6,18,10,7,13,15,7
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_10000k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,20,14,3,16,17,4,18,16,3
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,18,8,9,20,8,10,19,8
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,14,11,11,14,12,11,14,12
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,15,22,1,10,26,0,11,26
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,20,15,2,18,17,2,20,15,2
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,19,15,0,20,17,2,18,17
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,9,11,18,8,12,16,9
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_6000k_hevc_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,23,13,1,17,18,2,19,17,1
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,10,24,2,9,26,1,10,26
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23,Highly Clear,No visible artifacts,High level of immersion,17,13,2,15,13,4,15,14,3
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,0,11,19,2,12,20,0
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,20,2,10,21,3,10,20,4
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,19,5,8,20,7,12,17,6
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,20,2,6,26,2,9,23
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,12,2,20,14,1,21,14,0
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,10,23,3,10,22,4,10,21
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_5300k_h264_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,16,16,2,16,15,3,16,16,2
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,21,12,1,21,11,2,21,13,0
amt_gaming_vqa_dataset/_D6-LFea-Tc_PUBGMobile_16-23_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,6,25,2,7,26,3,8,24
amt_gaming_vqa_dataset/bKHTBNswpjo_DiabloIII_2-59,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,14,19,3,13,19,3,12,20
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46,Highly Clear,No visible artifacts,High level of immersion,26,6,2,22,9,3,25,6,3
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,5,1,26,5,0,25,6,0
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,20,14,1,18,17,0,21,13,1
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,23,12,0,25,7,3,26,8,1
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_2300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,12,2,18,15,1,20,12,2
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,8,2,24,8,3,25,8,2
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,21,2,12,22,1,13,21,1
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,21,13,0,18,15,1,20,14,0
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,9,1,24,9,2,26,9,0
amt_gaming_vqa_dataset/cvGOodnd-S8_StarCraft_13-46_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,17,14,5,15,15,7,14,14
amt_gaming_vqa_dataset/j4IcZqXn4ks_Cyberpunk2077_10-40,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,1,33,2,2,32,2,3,31
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00,Highly Clear,No visible artifacts,High level of immersion,25,11,0,24,9,3,24,10,2
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,26,11,0,26,10,1,28,9,0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,22,13,2,23,12,2,23,13,1
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,23,13,1,22,13,2,23,13,1
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_2300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,16,1,19,17,1,21,16,0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,26,11,0,27,8,2,27,10,0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_500k_av1,Highly Clear,No visible artifacts,High level of immersion,20,14,3,22,12,3,20,15,2
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,9,0,28,8,1,28,9,0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,13,2,20,14,3,22,13,2
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_8-00_1080p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,16,1,20,15,2,20,15,2
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_8-12,Moderately Clear,Severe Artifacts Present,Low level of immersion,1,19,14,1,16,17,1,15,18
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_8-12_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,14,19,3,13,19,3,13,19
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_8-12_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,21,2,13,20,1,11,23
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_8-12_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,15,18,2,15,18,1,16,18
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,5,12,18,5,10,22,3
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,4,13,22,2,12,23,2
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,23,4,13,22,3,12,22,4
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,15,7,11,20,5,11,20,5
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,14,22,2,14,22,5,12,21
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,20,4,9,23,4,14,17,5
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,20,13,7,20,11,7,19,12
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,26,6,11,22,5,8,24,6
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,2,8,26,1,11,22,2
amt_gaming_vqa_dataset/o4LiptZoaNQ_WorldofTanks_0-06_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,3,17,16,1,18,17,3,15,18
amt_gaming_vqa_dataset/p0Q4nILzoTM_WarRobots_0-36,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,27,2,7,25,1,8,25
amt_gaming_vqa_dataset/p0Q4nILzoTM_WarRobots_0-36_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,25,1,7,27,1,8,26
amt_gaming_vqa_dataset/p0Q4nILzoTM_WarRobots_0-36_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,28,1,7,27,1,8,26
amt_gaming_vqa_dataset/p0Q4nILzoTM_WarRobots_0-36_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,7,28,0,7,28,0,11,24
amt_gaming_vqa_dataset/rSx-85HOmJ0_WarRobots_2-39,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,26,1,5,28,2,7,25
amt_gaming_vqa_dataset/src4ZsbyOF8_CitiesSkylines_17-51,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,16,11,5,17,12,8,15,11
amt_gaming_vqa_dataset/uS1-YhWN7f4_IceAgeVillage_4-44,Minimally Clear,Minor Artifacts Present,Low level of immersion,4,16,16,4,17,15,4,13,19
amt_gaming_vqa_dataset/urp4-MUYmSw_IceAgeVillage_4-51,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,19,3,13,17,2,13,18
amt_gaming_vqa_dataset/vlDA2vlXAz4_GuildWars_6-08,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,2,35,0,6,31,0,7,30
amt_gaming_vqa_dataset/xy5eDPmTyw4_TheWitcher3_1-12-15,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,1,34,2,2,32,0,3,33
amt_gaming_vqa_dataset/y0vw8uGDQC4_WorldofWarcraft_1-55-05,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,5,29,2,4,28,2,4,28
amt_gaming_vqa_dataset/y_4OaWY3t2N-M_Myst_8-25_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,14,17,3,12,20,6,11,18
amt_gaming_vqa_dataset/y_4OaWY3t2N-M_Myst_8-25_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,8,26,2,5,27,2,6,26
amt_gaming_vqa_dataset/y_4OaWY3t2N-M_Myst_8-25_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,13,21,0,9,26,1,11,23
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_27-33_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,20,0,12,22,1,13,19,3
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_27-33_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,22,2,9,23,3,10,22,3
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_27-33_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,20,1,11,22,2,13,17,5
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_49-30_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,5,29,2,7,26,1,7,27
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_49-30_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,3,30,1,3,29,0,3,30
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_49-30_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,1,5,29,0,6,29
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_13-23_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,23,12,3,22,11,5,23,11,4
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_13-23_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,23,7,8,20,9,7,22,8
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_13-23_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,20,7,10,19,9,11,20,7
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_25-15_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,17,10,8,15,12,7,16,12
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_25-15_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,22,2,8,23,2,10,21
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_25-15_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,10,19,4,10,21,7,11,17
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_9-56_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,7,8,17,10,10,16,9
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_9-56_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,12,21,1,9,24,3,9,22
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_9-56_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,17,2,13,20,5,13,17
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_4-20_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,8,6,21,8,7,18,10
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_4-20_480p_1000k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,3,16,15,2,14,18,4,12,18
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_4-20_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,21,11,2,19,14,3,19,13
amt_gaming_vqa_dataset/y_rXC_XFEm1gg_Palworld_13-22_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,21,7,11,21,6,10,19,9
amt_gaming_vqa_dataset/y_rXC_XFEm1gg_Palworld_13-22_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,14,23,1,16,21,2,13,23
amt_gaming_vqa_dataset/y_rXC_XFEm1gg_Palworld_13-22_480p_800k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,5,16,17,2,22,14,4,17,17
amt_gaming_vqa_dataset/zCk9CVvGGkg_StarCraft_6-12,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,10,25,3,13,21,2,12,23
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18,Highly Clear,No visible artifacts,High level of immersion,22,11,1,18,14,2,20,11,3
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,21,7,4,20,11,7,19,9
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_1300k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,18,17,0,16,19,0,18,16,1
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_1500k_hevc_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,19,16,0,15,19,1,17,17,1
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,18,1,13,19,3,15,18,2
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,13,1,22,10,3,21,13,1
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,19,15,1,18,17,0,17,17,1
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,19,13,2,19,14,1,20,11,3
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,23,1,6,27,2,10,21,4
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,21,5,4,25,6,7,22,6
