video_name,batch,average_final_rating,valid_ratings_count,total_ratings_count,std_rating,min_rating,max_rating
amt_gaming_vqa_dataset/MLBtheshow_1080p_5300k_h264nvenc,K,67.76666666666667,60,61,17.689325092332442,16.0,100.0
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_2_720p_5000k_h264nvenc,B,67.75,40,41,15.739679158102303,36.0,98.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_2-37,F,67.73684210526316,38,43,18.654312624736,0.0,96.0
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_5000k_av1,A,67.72727272727273,33,33,14.571189355322034,40.0,94.0
amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_1300k_av1,F,67.72222222222223,36,36,16.597541837926737,43.0,100.0
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_3000k_av1,J,67.70270270270271,37,37,15.328589901588265,31.0,94.0
amt_gaming_vqa_dataset/l89zFimeNk4_SubwaySurfers_4-14_720p_1500k_hevc_nvenc,F,67.69444444444444,36,36,20.315319130105358,29.0,97.0
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30,G,67.69444444444444,36,38,19.572968100084196,8.0,100.0
amt_gaming_vqa_dataset/Kenabridgeofspirits_1_2160p_6000k_hevcnvenc,B,67.6923076923077,39,44,24.881415004442054,0.0,100.0
amt_gaming_vqa_dataset/skyrim_1_1080p_10000k_h264nvenc,A,67.6896551724138,29,32,15.746052484562956,33.0,93.0
amt_gaming_vqa_dataset/WWE2K24_720p_3000k_av1,C,67.6896551724138,29,29,19.10425742093191,25.0,100.0
amt_gaming_vqa_dataset/MLBtheshow_2160p_8500k_h264nvenc,K,67.67796610169492,59,61,17.268999046460323,23.0,100.0
amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_1500k_av1,F,67.67441860465117,43,43,14.181089488490795,23.0,92.0
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_5300k_h264nvenc,B,67.65,40,41,14.061561079766358,32.0,91.0
amt_gaming_vqa_dataset/thelogomovie2_1080p_1500k_av1,B,67.6470588235294,34,34,14.934922266760775,44.0,98.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_5000k_h264nvenc,B,67.62162162162163,37,37,17.39579220844893,13.0,100.0
amt_gaming_vqa_dataset/Destiny2_2_2160p_10000k_hevcnvenc,A,67.61538461538461,39,40,14.781511987849646,40.0,100.0
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_1500k_av1,A,67.61111111111111,36,36,19.173589731969248,24.0,100.0
amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_5000k_av1,F,67.6046511627907,43,43,14.744552852894554,30.0,92.0
amt_gaming_vqa_dataset/Strangerofparadisefinalfantasy_1080p_5000k_av1,C,67.6046511627907,43,43,12.828274612334871,30.0,91.0
amt_gaming_vqa_dataset/terraria_1080p_5300k_h264nvenc,C,67.6,30,30,16.654528913581835,30.0,93.0
amt_gaming_vqa_dataset/Genshinimpact_1_720p_3000k_av1,A,67.5945945945946,37,37,15.633400590557248,30.0,100.0
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_6000k_hevcnvenc,A,67.59375,32,32,18.703040152272038,20.0,100.0
amt_gaming_vqa_dataset/Returnal_1_2160p_25000k_h264nvenc,B,67.575,40,41,18.356044644748497,9.0,100.0
amt_gaming_vqa_dataset/DeceiveInc_720p_1300k_av1,A,67.56756756756756,37,37,15.127459443621312,35.0,100.0
amt_gaming_vqa_dataset/qaLb_5zAD2o_SonicDash_8-57_360p_800k_av1,F,67.55555555555556,36,36,16.951637817372045,40.0,98.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_2-37_1080p_10000k_h264_nvenc,F,67.54761904761905,42,43,18.348741206275577,17.0,96.0
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_35-30_480p_1000k_av1,J,67.5,38,39,17.71224672960848,13.0,99.0
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_1000k_av1,D,67.5,40,40,16.815171720800237,30.0,96.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5000k_av1,B,67.47222222222223,36,36,17.791205866181176,26.0,100.0
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_500k_av1,D,67.46511627906976,43,43,15.309745850592522,40.0,100.0
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_3500k_hevc_nvenc,E,67.46341463414635,41,41,14.971676610700474,34.0,97.0
amt_gaming_vqa_dataset/1HHTJI-GSiI_CallofDutyMobile_0-05_720p_3500k_hevc_nvenc,J,67.45945945945945,37,37,17.51693326639019,16.0,100.0
amt_gaming_vqa_dataset/Worldofwarships_2_720p_3000k_av1,C,67.45161290322581,31,31,18.8351742153112,8.0,96.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_10000k_av1,B,67.44444444444444,36,36,19.58804119928002,8.0,100.0
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_3000k_av1,G,67.42105263157895,38,38,15.592899158114397,41.0,95.0
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_3000k_av1,A,67.40625,32,32,14.308780903260068,35.0,91.0
amt_gaming_vqa_dataset/CatQuestII_720p_2500k_h264nvenc,C,67.4054054054054,37,37,16.175489398101032,38.0,100.0
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_6000k_hevc_nvenc,D,67.38461538461539,39,40,13.012056312030609,42.0,90.0
amt_gaming_vqa_dataset/Daysgone_1_2160p_10000k_hevcnvenc,A,67.375,32,37,15.673923408004775,0.0,92.0
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18,E,67.3529411764706,34,35,13.655170003338267,38.0,96.0
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_3500k_hevc_nvenc,F,67.33333333333333,36,36,15.540270267920054,35.0,97.0
amt_gaming_vqa_dataset/gLWwqxJP-d0_IceAgeVillage_5-49_720p_2500k_h264_nvenc,F,67.32558139534883,43,43,21.000244661069313,24.0,100.0
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-03_480p_1000k_h264_nvenc,F,67.30232558139535,43,43,16.43526396406262,29.0,96.0
amt_gaming_vqa_dataset/Deadspace_2160p_10000k_av1,B,67.29411764705883,34,35,19.994895542384437,3.0,100.0
amt_gaming_vqa_dataset/l89zFimeNk4_SubwaySurfers_4-14_720p_1300k_av1,F,67.28571428571429,35,36,20.73722867360112,24.0,97.0
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5000k_av1,D,67.275,40,40,15.323164653556393,40.0,99.0
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58,I,67.27272727272727,33,34,18.900493383447454,12.0,94.0
amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_3000k_av1,F,67.25581395348837,43,43,16.913037524080885,25.0,96.0
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_5300k_h264nvenc,B,67.24324324324324,37,37,18.572582823199806,13.0,95.0
amt_gaming_vqa_dataset/Deadspace_720p_5000k_h264nvenc,B,67.23529411764706,34,35,18.117360578330928,14.0,93.0
amt_gaming_vqa_dataset/Farcry6_2_1080p_10000k_h264nvenc,B,67.23529411764706,34,35,18.656427410869,16.0,95.0
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_1300k_av1,G,67.22857142857143,35,35,11.133182613342909,42.0,90.0
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_3000k_av1,A,67.21212121212122,33,33,17.13892888658002,29.0,100.0
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_5000k_h264nvenc,B,67.20588235294117,34,34,16.80472519642424,17.0,98.0
amt_gaming_vqa_dataset/Returnal_2_1080p_10000k_h264nvenc,C,67.2,30,30,19.577878672964886,22.0,100.0
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-42_480p_1000k_av1,K,67.19148936170212,47,47,16.25938458686256,20.0,93.0
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_5000k_av1,A,67.1875,32,32,17.00631775987971,6.0,97.0
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_5000k_av1,B,67.15,40,41,20.706943279972542,12.0,97.0
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_6000k_hevc_nvenc,G,67.14285714285714,35,38,18.271199596465404,27.0,100.0
amt_gaming_vqa_dataset/Worldofwarships_2_2160p_6000k_hevcnvenc,C,67.13793103448276,29,31,22.160424709503847,0.0,97.0
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_10000k_av1,C,67.12903225806451,31,31,22.72804425896934,10.0,99.0
amt_gaming_vqa_dataset/YrK8rt2vwug_GuildWars_18-30_1080p_10000k_h264_nvenc,G,67.10810810810811,37,37,17.883683917884458,12.0,94.0
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_5000k_av1,B,67.0909090909091,44,44,17.56005045268454,7.0,92.0
amt_gaming_vqa_dataset/ZenlessZoneZero_2160p_6000k_hevcnvenc,B,67.07692307692308,39,44,23.367064939052096,0.0,100.0
amt_gaming_vqa_dataset/Godofwar_1_2160p_6000k_hevcnvenc,K,67.0701754385965,57,61,19.18776990700871,0.0,100.0
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_1000k_h264_nvenc,D,67.05,40,40,15.77965462232935,27.0,100.0
amt_gaming_vqa_dataset/NL_LlfIhZnY_StardewValley_9-01_720p_5000k_h264_nvenc,J,67.02439024390245,41,41,17.879662523248886,12.0,100.0
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_2300k_h264_nvenc,E,67.0,44,44,14.025949975929356,33.0,94.0
amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_5300k_h264_nvenc,I,67.0,34,34,17.16528644746511,25.0,97.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_1-37_1080p_2300k_h264_nvenc,E,66.97727272727273,44,44,14.004039411352382,30.0,97.0
amt_gaming_vqa_dataset/Strangerofparadisefinalfantasy_1080p_6000k_hevcnvenc,C,66.97560975609755,41,43,15.872184297830437,24.0,93.0
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_5300k_h264_nvenc,E,66.97058823529412,34,35,18.310211381369953,10.0,98.0
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_10000k_h264_nvenc,E,66.96969696969697,33,35,15.8811587404218,27.0,100.0
amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_6000k_hevc_nvenc,F,66.94871794871794,39,43,17.39429425746612,23.0,93.0
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_1500k_av1,F,66.94736842105263,38,38,17.268692950906477,25.0,93.0
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_720p_3000k_av1,B,66.94594594594595,37,37,14.97194844772725,34.0,92.0
amt_gaming_vqa_dataset/Daysgone_1_1080p_10000k_h264nvenc,A,66.94285714285714,35,37,13.558219135360256,43.0,96.0
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_5000k_av1,A,66.9375,32,32,17.42293298357082,13.0,100.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_3-20_1080p_500k_av1,H,66.93548387096774,31,31,20.091621562828955,16.0,98.0
amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_1300k_av1,F,66.88372093023256,43,43,19.661329419110277,24.0,100.0
amt_gaming_vqa_dataset/MLBtheshow_720p_1300k_av1,K,66.8688524590164,61,61,17.715858793225642,29.0,100.0
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5000k_av1,E,66.85714285714286,35,35,17.312494013849992,11.0,95.0
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_8500k_h264nvenc,B,66.85714285714286,35,36,21.79926978743339,14.0,95.0
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_1300k_av1,B,66.85714285714286,42,42,18.213772168297247,8.0,100.0
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_1300k_av1,I,66.8529411764706,34,34,15.229870713099185,35.0,100.0
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_5000k_h264_nvenc,E,66.85,40,41,16.39595986821144,31.0,97.0
amt_gaming_vqa_dataset/UQYLG-zcxV0_Rust_0-25_1080p_5000k_av1,G,66.84210526315789,38,38,13.121950905557718,31.0,94.0
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_5000k_h264nvenc,B,66.83333333333333,36,36,16.652493974043516,23.0,92.0
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_5000k_h264nvenc,B,66.82857142857142,35,35,19.354564931133673,19.0,94.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_2-37_1080p_1500k_av1,F,66.81395348837209,43,43,17.77410687116526,13.0,94.0
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_2500k_h264nvenc,C,66.8125,32,32,15.687250994039713,29.0,94.0
amt_gaming_vqa_dataset/eFootball_2_720p_5000k_h264nvenc,C,66.79310344827586,29,29,16.940828686209695,12.0,94.0
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_2160p_8500k_h264nvenc,B,66.78571428571429,42,42,12.302798199491649,31.0,100.0
amt_gaming_vqa_dataset/Destiny2_2_2160p_10000k_av1,A,66.775,40,40,21.206705896956276,0.0,100.0
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_5000k_h264_nvenc,G,66.77142857142857,35,35,17.201471223267443,34.0,100.0
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_6000k_hevcnvenc,B,66.76923076923077,39,41,17.82171182094461,20.0,90.0
amt_gaming_vqa_dataset/o8qnrNPXqEs_AngryBirds2_3-23_1080p_2300k_h264_nvenc,D,66.75862068965517,29,29,17.04488025552216,29.0,97.0
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_2160p_6000k_hevcnvenc,B,66.75757575757575,33,37,20.43619828108092,4.0,100.0
amt_gaming_vqa_dataset/Deadspace_720p_3500k_hevcnvenc,B,66.74285714285715,35,35,20.520850521419646,8.0,96.0
amt_gaming_vqa_dataset/l89zFimeNk4_SubwaySurfers_4-14,F,66.74285714285715,35,36,21.28895469103015,12.0,98.0
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_6000k_hevcnvenc,A,66.74193548387096,31,33,17.958676116763325,19.0,93.0
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_10000k_h264nvenc,A,66.74193548387096,31,32,16.21820510719554,18.0,90.0
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_2160p_25000k_h264nvenc,C,66.73333333333333,30,31,18.16394475021571,25.0,98.0
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_1500k_av1,B,66.71428571428571,42,42,13.645661641439489,34.0,100.0
amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_1500k_hevc_nvenc,F,66.69444444444444,36,36,21.651044938145137,22.0,100.0
amt_gaming_vqa_dataset/Returnal_1_2160p_5000k_av1,B,66.6829268292683,41,41,18.88145176362144,3.0,97.0
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_2-10_360p_800k_h264_nvenc,K,66.67391304347827,46,47,16.721574644785527,26.0,100.0
amt_gaming_vqa_dataset/4WeyBONy1mU_AngryBirds2_1-02_1080p_500k_av1,J,66.65853658536585,41,41,14.566265329977197,33.0,95.0
amt_gaming_vqa_dataset/ZenlessZoneZero_1080p_5300k_h264nvenc,B,66.65116279069767,43,44,18.555866270980786,25.0,92.0
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_5300k_h264_nvenc,G,66.64864864864865,37,37,19.64718013769504,9.0,94.0
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_6000k_hevcnvenc,A,66.64516129032258,31,32,19.27483464988577,9.0,100.0
amt_gaming_vqa_dataset/eFootball_2_1080p_6000k_hevcnvenc,C,66.64285714285714,28,29,16.75285537648153,13.0,90.0
amt_gaming_vqa_dataset/CatQuest_1080p_2300k_h264nvenc,A,66.625,40,40,18.421030780062228,29.0,96.0
amt_gaming_vqa_dataset/Godofwar_1_1080p_5300k_h264nvenc,K,66.61666666666666,60,61,14.602615823505351,39.0,100.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_10000k_h264nvenc,B,66.61111111111111,36,36,16.01609915362556,22.0,100.0
amt_gaming_vqa_dataset/NL_LlfIhZnY_StardewValley_9-01_720p_3500k_hevc_nvenc,J,66.60975609756098,41,41,17.75562851162838,26.0,91.0
amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28,I,66.60606060606061,33,34,20.3349816429858,6.0,96.0
amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_5000k_h264_nvenc,K,66.59574468085107,47,47,16.00353627738634,33.0,100.0
amt_gaming_vqa_dataset/Worldofwarships_1_720p_5000k_h264nvenc,A,66.59375,32,33,13.751952986303436,30.0,90.0
amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_2000k_hevc_nvenc,I,66.58823529411765,34,34,16.800065908587143,24.0,93.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_9-43_1080p_800k_hevc_nvenc,K,66.57446808510639,47,47,14.131215907165911,33.0,92.0
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43,L,66.56410256410257,39,40,14.603819085667848,28.0,100.0
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_2000k_hevc_nvenc,D,66.54285714285714,35,35,16.617276478142273,20.0,100.0
amt_gaming_vqa_dataset/terraria_2160p_25000k_h264nvenc,C,66.53571428571429,28,30,16.123368450918736,31.0,93.0
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_2300k_h264_nvenc,D,66.53488372093024,43,43,18.271020181556672,20.0,100.0
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_5300k_h264nvenc,A,66.53125,32,33,17.779876924138144,29.0,100.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_10000k_hevcnvenc,B,66.5,32,37,24.080593846498054,3.0,100.0
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_6000k_hevcnvenc,A,66.5,32,33,19.329381780077707,21.0,100.0
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_6000k_hevc_nvenc,K,66.5,32,37,19.710403344427025,30.0,97.0
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_3000k_av1,C,66.5,30,30,15.63916025026067,30.0,95.0
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_5000k_h264nvenc,B,66.48780487804878,41,41,16.891507393086854,36.0,96.0
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_14-12_480p_1000k_av1,J,66.48717948717949,39,39,18.77105217447906,15.0,96.0
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_2000k_hevc_nvenc,L,66.475,40,40,15.279050199537927,28.0,95.0
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_2000k_hevc_nvenc,F,66.45945945945945,37,38,15.849963073696594,17.0,95.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_5000k_av1,B,66.45945945945945,37,37,21.254690540633288,18.0,100.0
amt_gaming_vqa_dataset/Destiny2_2_720p_3000k_av1,A,66.45,40,40,15.577146722041237,27.0,94.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_5000k_av1,B,66.44444444444444,36,36,19.80943159827948,2.0,100.0
amt_gaming_vqa_dataset/Daysgone_2_720p_3000k_av1,A,66.4390243902439,41,41,13.165084606895704,43.0,100.0
amt_gaming_vqa_dataset/Daysgone_2_1080p_6000k_hevcnvenc,A,66.4390243902439,41,41,21.0632598645451,0.0,100.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_1500k_av1,C,66.4186046511628,43,43,15.365670825364793,28.0,100.0
amt_gaming_vqa_dataset/TQCbclN8d0k_StardewValley_3-07_720p_5000k_h264_nvenc,F,66.4186046511628,43,43,17.62296672505899,27.0,100.0
amt_gaming_vqa_dataset/Fallout4_1_1080p_6000k_hevcnvenc,C,66.4054054054054,37,37,24.918743037428193,0.0,100.0
amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_5300k_h264_nvenc,F,66.4047619047619,42,43,17.197812047729354,22.0,97.0
amt_gaming_vqa_dataset/terraria_720p_3000k_av1,C,66.4,30,30,17.792507786518836,29.0,95.0
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_6000k_hevcnvenc,B,66.38888888888889,36,36,23.604705013311055,0.0,100.0
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_2160p_10000k_hevcnvenc,B,66.38235294117646,34,37,25.698494698285064,0.0,100.0
amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_1500k_av1,F,66.37209302325581,43,43,15.019403350819317,30.0,90.0
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_10000k_hevcnvenc,B,66.3529411764706,34,36,23.977786721366993,0.0,100.0
amt_gaming_vqa_dataset/z_W1NiVD-7g_FIFA_0-18_720p_1500k_hevc_nvenc,G,66.34285714285714,35,35,13.926219581664462,39.0,98.0
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00,E,66.325,40,41,19.54531593502648,9.0,97.0
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_6000k_hevcnvenc,A,66.3225806451613,31,33,19.05236772479777,28.0,100.0
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_10000k_av1,A,66.3125,32,32,18.255885181223068,2.0,97.0
amt_gaming_vqa_dataset/1HHTJI-GSiI_CallofDutyMobile_0-05_720p_2500k_h264_nvenc,J,66.29729729729729,37,37,16.736212340497147,29.0,100.0
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_1500k_av1,E,66.29268292682927,41,41,14.837730255782622,31.0,100.0
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_5000k_av1,D,66.27906976744185,43,43,17.41200545653453,21.0,100.0
amt_gaming_vqa_dataset/Ghostoftsushima_2_720p_3000k_av1,C,66.26190476190476,42,43,14.806786609700817,38.0,100.0
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_1300k_av1,D,66.25,40,40,15.449514555480375,38.0,100.0
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_2_720p_3000k_av1,B,66.2439024390244,41,41,15.831090879326865,28.0,95.0
amt_gaming_vqa_dataset/terraria_2160p_10000k_av1,C,66.23333333333333,30,30,18.233089577895335,28.0,94.0
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_720p_5000k_h264nvenc,B,66.22222222222223,36,37,18.445281105522042,8.0,100.0
amt_gaming_vqa_dataset/y_rXC_XFEm1gg_Palworld_32-22_480p_1000k_av1,F,66.22222222222223,36,36,21.809925252191327,10.0,97.0
amt_gaming_vqa_dataset/callofdutyps5_1080p_6000k_hevcnvenc,A,66.22222222222223,36,36,21.925519265498103,0.0,100.0
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_2500k_h264_nvenc,D,66.2,35,35,15.225542448699255,23.0,97.0
amt_gaming_vqa_dataset/DragonballZkakrot_720p_1300k_av1,B,66.19444444444444,36,36,18.039800818752042,28.0,100.0
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_6000k_hevcnvenc,B,66.18181818181819,33,37,22.730908800046535,0.0,100.0
amt_gaming_vqa_dataset/Undefeated_720p_5000k_h264nvenc,B,66.17647058823529,34,34,18.19901514503285,15.0,100.0
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_5000k_av1,A,66.17142857142858,35,36,15.243707299895847,32.0,100.0
amt_gaming_vqa_dataset/Ghostoftsushima_2_2160p_10000k_hevcnvenc,C,66.15384615384616,39,43,16.697210670691664,0.0,97.0
amt_gaming_vqa_dataset/Destiny2_2_2160p_5000k_av1,A,66.15,40,40,22.00062499112241,8.0,100.0
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5300k_h264_nvenc,E,66.13157894736842,38,41,13.426546863018054,35.0,97.0
amt_gaming_vqa_dataset/Afterus_720p_3500k_hevcnvenc,A,66.12121212121212,33,33,15.4346276879002,29.0,89.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_2-37_1080p_2000k_hevc_nvenc,F,66.11904761904762,42,43,17.102217039448398,19.0,96.0
amt_gaming_vqa_dataset/DeceiveInc_720p_3500k_hevcnvenc,A,66.10810810810811,37,37,23.36292255850708,0.0,100.0
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_10000k_h264nvenc,C,66.08108108108108,37,37,16.10166749528014,26.0,96.0
amt_gaming_vqa_dataset/Farcry6_1_2160p_8500k_h264nvenc,A,66.08108108108108,37,38,19.15707247619768,28.0,95.0
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_2300k_h264_nvenc,D,66.075,40,40,18.355363657525288,26.0,97.0
amt_gaming_vqa_dataset/Daysgone_2_2160p_10000k_hevcnvenc,A,66.075,40,41,24.4094116070011,0.0,100.0
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_3000k_av1,B,66.05882352941177,34,34,17.758082130930077,28.0,90.0
amt_gaming_vqa_dataset/Farcry6_2_720p_3500k_hevcnvenc,B,66.05714285714286,35,35,20.0911392795685,0.0,97.0
amt_gaming_vqa_dataset/NL_LlfIhZnY_StardewValley_9-01_720p_500k_av1,J,66.04878048780488,41,41,18.08374990724855,22.0,100.0
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5300k_h264_nvenc,E,66.02857142857142,35,35,17.749826098601986,18.0,100.0
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_500k_av1,D,66.0,35,35,18.191049604524906,38.0,100.0
amt_gaming_vqa_dataset/lxGvk91jPbc_IceAgeVillage_1-37_1080p_2000k_hevc_nvenc,E,66.0,44,44,15.225576567676569,0.0,100.0
amt_gaming_vqa_dataset/o8qnrNPXqEs_AngryBirds2_3-23_1080p_1500k_av1,D,66.0,29,29,16.71670648967879,36.0,100.0
amt_gaming_vqa_dataset/Godofwar_1_720p_3500k_hevcnvenc,K,65.98333333333333,60,61,19.109763356869585,3.0,100.0
amt_gaming_vqa_dataset/Kenabridgeofspirits_1_720p_1300k_av1,B,65.97727272727273,44,44,15.497050505827398,27.0,100.0
amt_gaming_vqa_dataset/uZ5ql6qCs7c_WorldofTanks_0-04,D,65.96296296296296,27,29,20.298661662654624,15.0,100.0
amt_gaming_vqa_dataset/CatQuest_720p_1300k_av1,A,65.95,40,40,15.887023006214854,29.0,93.0
amt_gaming_vqa_dataset/eFootball_1_2160p_25000k_h264nvenc,A,65.94736842105263,38,40,20.363728549634846,12.0,99.0
