AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3FE2ERCC0OZLBJQEK05MQ89JQ1RPOJ,3ZQA3IO321IG779I9WPV1SVQJKC1OI,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56"
3K9FOBBF38AD2DB4RTC2U20UVGQLN5,3ZQA3IO321IG779I9WPV1SVQJKC1OI,APSDAX4FC0920,row_0,0,,Too many unset video ratings (33 > 24) | The scores for repeated videos are not consistent (4 > 3)
3P59JYT77CB5W4UGEJG9O57DE0MT2U,3ZQA3IO321IG779I9WPV1SVQJKC1OI,AZ7VRPEVTCAIP,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=57"
369J354OG41P90RBHLT5FZ9049FG6K,38B7Q9C296W87669DDIUZYRIWW6697,A2ATPVV665TR66,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51"
3YHH42UU626AHHJXQNA4JQ4HNOU0LQ,38B7Q9C296W87669DDIUZYRIWW6697,AVNYN96Q8S1NW,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=60"
34S6N1K20MALSHPTOVHPPI3Y951HLE,3N7PQ0KLJVGQ5JA82M0IK9G9D2KE3J,A3HQAMMI4698RG,row_0,0,,The scores for golden videos are not consistent with the true scores.
3OVR4I9UTGA272HB1T52CFTOE6R4QT,3N7PQ0KLJVGQ5JA82M0IK9G9D2KE3J,AK1LS2LT9U0O0,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=54"
3BEFOD78XXKBMNJJ90YLV69J45U4M6,3CZH926SJ25BNFTC2051UE8FR2GE44,A1HCG3H9LC6ZPQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=66"
3GD6L00D4JOUUOM0MIFJX82GSLK1MQ,3CZH926SJ25BNFTC2051UE8FR2GE44,ASAMJC3EOZ9XE,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=57"
3IXQG4FA3KPG02LYZ643YY95EXVB99,3CZH926SJ25BNFTC2051UE8FR2GE44,AK1LS2LT9U0O0,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=57"
3KB8R4ZV25YVFC86DCADQFVSICEBGS,3CZH926SJ25BNFTC2051UE8FR2GE44,A2XJH3WC02RMXQ,row_0,0,,"The scores for repeated videos are not consistent (4 > 3) | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=62"
39RP059MF8KV7M4SOF883KFPEAUBMS,3K2CEDRAD1STGO0FYZUSFUPGG5EMTR,A32G4U1PTNH0Y9,row_0,0,,Too many unset video ratings (32 > 24)
3JPSL1DZ6JQW6UK0U2NCLOKJ1F9ANG,3K2CEDRAD1STGO0FYZUSFUPGG5EMTR,AEXTZV2XLU0NW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=64"
34T446B1DR5HEDPRDAH5G7EUTQW0CC,3FDWKV9VDDT8G1F4Y4K2KQBIZJLMUI,A36CQIFWEDEECU,row_0,0,,Too many unset video ratings (29 > 24)
3RU7GD8VQFK09BI7RHMVADJKN22PSC,3FDWKV9VDDT8G1F4Y4K2KQBIZJLMUI,A32G4U1PTNH0Y9,row_0,0,,Too many unset video ratings (32 > 24)
30IQTZXKBBX5HB0M46DSUKZ4U9S0XO,322ZSN9Z66BDCYB9SVUWT08GUETT43,A3RTHA7MUNT5Z6,row_0,0,,"Too many unset video ratings (32 > 24) | Low standard deviation of slider ratings, the slider was not moved much. | The scores for repeated videos are not consistent (4 > 3)"
3WT783CTQ28IY0S1BQEU0OADKU8CBP,322ZSN9Z66BDCYB9SVUWT08GUETT43,A1NN61ZAXV9FR0,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
3Z2R0DQ0K8537LCJOOREPJ7CB1J2EJ,322ZSN9Z66BDCYB9SVUWT08GUETT43,A36CQIFWEDEECU,row_0,0,,Too many unset video ratings (25 > 24)
382M9COHF86CRXLL781KV224URRUEG,3QX22DUVPE88TG443UU7GCD1DQUMV7,AVEV8X13Y4JSR,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52"
3OJSZ2ATEJNAX3GWJZF6HGI79N057T,3QX22DUVPE88TG443UU7GCD1DQUMV7,AEXTZV2XLU0NW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52"
3OS4RQUCS06P1CCB2S4V8UVGHG9BFQ,3QX22DUVPE88TG443UU7GCD1DQUMV7,A3ZYZ0YTTG195,row_0,0,,Too many unset video ratings (32 > 24)
