video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/DemonsSouls_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,19,5,13,20,5,11,22
amt_gaming_vqa_dataset/DemonsSouls_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,29,3,3,32,1,6,31
amt_gaming_vqa_dataset/DemonsSouls_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,13,21,6,10,22,4,12,22
amt_gaming_vqa_dataset/DemonsSouls_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,4,32,2,2,34,2,4,32
amt_gaming_vqa_dataset/DemonsSouls_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,20,11,8,18,12,8,20,10
amt_gaming_vqa_dataset/DemonsSouls_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,17,11,9,18,11,7,19,12
amt_gaming_vqa_dataset/DemonsSouls_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,21,10,6,22,10,8,19,11
amt_gaming_vqa_dataset/DemonsSouls_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,18,17,2,21,14,2,20,14,3
amt_gaming_vqa_dataset/DemonsSouls_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,17,17,4,18,17,3,19,16,3
amt_gaming_vqa_dataset/DemonsSouls_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,19,16,2,19,17,1,18,19,0
amt_gaming_vqa_dataset/DemonsSouls_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,5,29,4,5,29,3,8,27
amt_gaming_vqa_dataset/DemonsSouls_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,3,33,3,3,32,3,4,31
amt_gaming_vqa_dataset/Destiny2_2,Highly Clear,No visible artifacts,High level of immersion,32,6,1,31,7,1,30,5,4
amt_gaming_vqa_dataset/Destiny2_2_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,23,17,0,23,16,1,23,15,2
amt_gaming_vqa_dataset/Destiny2_2_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,19,10,10,20,10,9,20,11
amt_gaming_vqa_dataset/Destiny2_2_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,17,10,10,19,11,10,19,11
amt_gaming_vqa_dataset/Destiny2_2_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,11,24,5,11,24,6,9,25
amt_gaming_vqa_dataset/Destiny2_2_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,17,1,20,18,2,22,15,3
amt_gaming_vqa_dataset/Destiny2_2_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,9,27,3,9,28,3,9,28
amt_gaming_vqa_dataset/Destiny2_2_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,16,14,8,17,14,7,15,16,7
amt_gaming_vqa_dataset/Destiny2_2_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,23,15,1,22,16,1,21,18,0
amt_gaming_vqa_dataset/Destiny2_2_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,33,2,6,32,3,4,33
amt_gaming_vqa_dataset/Destiny2_2_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,15,3,19,15,6,20,15,5
amt_gaming_vqa_dataset/Destiny2_2_2160p_10000k_hevcnvenc,Moderately Clear,No visible artifacts,High level of immersion,18,19,2,18,18,3,18,17,4
amt_gaming_vqa_dataset/Destiny2_2_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Low level of immersion,11,16,13,11,15,14,10,14,16
amt_gaming_vqa_dataset/Destiny2_2_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,19,15,7,19,14,7,19,14
amt_gaming_vqa_dataset/Destiny2_2_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,25,10,4,23,14,2,24,13,2
amt_gaming_vqa_dataset/Destiny2_2_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,15,6,19,15,6,20,13,7
amt_gaming_vqa_dataset/Destiny2_2_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,8,28,3,5,31,2,9,28
amt_gaming_vqa_dataset/Destiny2_2_2160p_6000k_hevcnvenc,Highly Clear,Minor Artifacts Present,High level of immersion,21,16,3,17,20,3,21,17,2
amt_gaming_vqa_dataset/Destiny2_2_2160p_8500k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,17,18,4,17,19,6,16,18
amt_gaming_vqa_dataset/Destiny2_2_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,16,20,5,15,20,5,15,20
amt_gaming_vqa_dataset/Destiny2_2_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,30,2,5,33,0,9,31
amt_gaming_vqa_dataset/Destiny2_2_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,25,1,13,25,3,12,24
amt_gaming_vqa_dataset/Destiny2_2_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,3,37,0,5,35,0,5,35
amt_gaming_vqa_dataset/Destiny2_2_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,21,15,6,19,15,6,19,15
amt_gaming_vqa_dataset/Destiny2_2_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,17,16,4,19,17,4,19,17
amt_gaming_vqa_dataset/Destiny2_2_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,18,16,5,18,16,4,20,15
amt_gaming_vqa_dataset/Destiny2_2_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,25,0,17,21,2,17,21,2
amt_gaming_vqa_dataset/Destiny2_2_720p_3500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,19,3,17,20,2,17,18,4
amt_gaming_vqa_dataset/Destiny2_2_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,18,18,4,19,16,5,20,16,4
amt_gaming_vqa_dataset/Destiny2_2_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,9,26,3,9,27,3,10,26
amt_gaming_vqa_dataset/Destiny2_2_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,6,29,0,10,30,1,9,30
amt_gaming_vqa_dataset/Faastpenguin_1,Highly Clear,No visible artifacts,High level of immersion,31,2,2,30,4,1,30,4,1
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,32,4,0,30,6,0,29,6,1
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_1500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,17,17,4,15,18,5,15,17,6
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,16,8,13,18,7,14,17,7
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,7,29,1,8,29,1,7,30
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,5,1,31,4,3,31,4,3
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,5,28,1,10,27,2,8,28
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,21,15,1,24,12,1,21,13,3
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,28,8,2,28,8,2,28,8,2
amt_gaming_vqa_dataset/Faastpenguin_1_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,6,30,2,7,29,3,6,29
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,5,1,30,7,1,29,9,0
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,30,4,2,28,5,3,26,6,4
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,17,14,7,16,15,5,20,13
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,18,11,7,19,11,8,18,11
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,32,3,2,30,7,0,31,6,0
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,5,1,29,7,2,29,8,1
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,31,2,8,28,1,8,29
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,25,8,4,21,13,3,24,11,2
amt_gaming_vqa_dataset/Faastpenguin_1_2160p_8500k_h264nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,17,17,2,13,20,3,15,18,3
amt_gaming_vqa_dataset/Faastpenguin_1_480p_1000k_av1,Moderately Clear,Severe Artifacts Present,Low level of immersion,5,18,15,6,14,18,6,16,16
amt_gaming_vqa_dataset/Faastpenguin_1_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,5,29,2,7,29,2,8,28
amt_gaming_vqa_dataset/Faastpenguin_1_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,28,1,8,29,1,9,28
amt_gaming_vqa_dataset/Faastpenguin_1_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,3,34,2,3,33,0,4,34
amt_gaming_vqa_dataset/Faastpenguin_1_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,7,11,18,9,8,21,9
amt_gaming_vqa_dataset/Faastpenguin_1_720p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,10,13,15,8,12,18,9,12,17
amt_gaming_vqa_dataset/Faastpenguin_1_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,25,5,7,26,5,8,24,6
amt_gaming_vqa_dataset/Faastpenguin_1_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,10,1,24,13,1,25,10,3
amt_gaming_vqa_dataset/Faastpenguin_1_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,11,6,22,10,6,23,8,7
amt_gaming_vqa_dataset/Faastpenguin_1_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,26,10,1,24,13,0,23,13,1
amt_gaming_vqa_dataset/Faastpenguin_1_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,29,3,6,29,2,8,28
amt_gaming_vqa_dataset/Faastpenguin_1_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,3,30,1,7,30,4,5,29
amt_gaming_vqa_dataset/Faastpenguin_2,Highly Clear,No visible artifacts,High level of immersion,29,2,3,27,6,1,27,6,1
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,30,3,2,28,6,1,30,4,1
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,22,10,4,21,13,2,20,11,5
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_2000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,19,12,5,17,13,6,16,14,6
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,4,28,3,4,28,2,5,28
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,7,1,29,4,2,27,7,1
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,3,30,3,5,28,2,5,29
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,25,8,2,25,9,1,22,12,1
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,28,4,4,28,6,2,27,5,4
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,3,32,3,3,30,2,3,31
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,29,6,1,28,7,1,28,7,1
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,26,5,2,26,5,2,27,4,2
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,21,11,3,20,13,3,20,13
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,19,8,6,19,7,6,17,9
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,27,5,1,28,5,0,25,8,0
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,29,6,1,30,6,0,27,8,1
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,5,27,4,3,28,2,4,29
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,28,1,4,26,4,3,26,3,4
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_8500k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,21,11,3,20,12,3,19,13,3
amt_gaming_vqa_dataset/Faastpenguin_2_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,18,6,10,18,7,10,17,8
amt_gaming_vqa_dataset/Faastpenguin_2_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,6,26,4,5,27,3,6,27
amt_gaming_vqa_dataset/Faastpenguin_2_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,26,2,10,24,1,9,26
amt_gaming_vqa_dataset/Faastpenguin_2_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,2,32,3,1,32,2,1,33
amt_gaming_vqa_dataset/Faastpenguin_2_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,19,11,6,18,15,3,19,12,5
amt_gaming_vqa_dataset/Faastpenguin_2_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,22,7,8,20,8,8,22,6
amt_gaming_vqa_dataset/Faastpenguin_2_720p_2500k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,17,13,6,18,12,6,18,12,6
amt_gaming_vqa_dataset/Faastpenguin_2_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,9,2,26,8,2,25,8,3
amt_gaming_vqa_dataset/Faastpenguin_2_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,27,6,2,27,5,3,26,8,1
amt_gaming_vqa_dataset/Faastpenguin_2_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,27,4,3,27,5,2,26,7,1
amt_gaming_vqa_dataset/Faastpenguin_2_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,25,5,6,24,4,6,25
amt_gaming_vqa_dataset/Faastpenguin_2_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,2,33,2,4,30,2,3,31
amt_gaming_vqa_dataset/Farcry6_1,Highly Clear,No visible artifacts,High level of immersion,32,4,0,29,7,0,26,10,0
amt_gaming_vqa_dataset/Farcry6_1_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,29,7,1,27,10,0,26,11,0
amt_gaming_vqa_dataset/Farcry6_1_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,20,15,2,19,16,2,19,15,3
amt_gaming_vqa_dataset/Farcry6_1_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,17,4,16,18,4,16,17,5
amt_gaming_vqa_dataset/Farcry6_1_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,15,20,4,13,20,5,13,19
amt_gaming_vqa_dataset/Farcry6_1_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,11,2,27,9,2,24,12,2
amt_gaming_vqa_dataset/Farcry6_1_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,24,2,15,21,5,13,20
amt_gaming_vqa_dataset/Farcry6_1_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,20,16,1,19,18,0,17,18,2
amt_gaming_vqa_dataset/Farcry6_1_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,24,12,2,26,9,3,25,10,3
amt_gaming_vqa_dataset/Farcry6_1_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,8,30,2,5,31,1,7,30
amt_gaming_vqa_dataset/Farcry6_1_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,11,2,24,13,1,27,10,1
amt_gaming_vqa_dataset/Farcry6_1_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,20,13,3,21,12,3,22,11,3
amt_gaming_vqa_dataset/Farcry6_1_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,21,7,6,26,6,8,22,8
amt_gaming_vqa_dataset/Farcry6_1_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,13,20,2,15,20,2,15,20
amt_gaming_vqa_dataset/Farcry6_1_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,31,6,0,28,9,0,27,10,0
amt_gaming_vqa_dataset/Farcry6_1_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,14,0,20,18,0,23,15,0
amt_gaming_vqa_dataset/Farcry6_1_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,8,26,3,12,23,2,14,22
amt_gaming_vqa_dataset/Farcry6_1_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,22,11,4,24,10,3,21,12,4
amt_gaming_vqa_dataset/Farcry6_1_2160p_8500k_h264nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,19,13,5,13,18,6,17,15,5
amt_gaming_vqa_dataset/Farcry6_1_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,23,8,10,22,6,7,25,6
amt_gaming_vqa_dataset/Farcry6_1_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,14,22,2,14,22,1,14,23
amt_gaming_vqa_dataset/Farcry6_1_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,17,18,5,15,18,3,15,20
amt_gaming_vqa_dataset/Farcry6_1_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,10,27,0,10,28,1,13,24
amt_gaming_vqa_dataset/Farcry6_1_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,18,3,14,20,3,16,19,2
amt_gaming_vqa_dataset/Farcry6_1_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,23,7,9,23,6,5,25,8
amt_gaming_vqa_dataset/Farcry6_1_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,4,13,19,5,14,19,4
amt_gaming_vqa_dataset/Farcry6_1_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,16,1,21,15,2,23,12,3
amt_gaming_vqa_dataset/Farcry6_1_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,20,16,2,19,17,2,18,18,2
amt_gaming_vqa_dataset/Farcry6_1_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,20,14,3,20,15,2,22,13,2
amt_gaming_vqa_dataset/Farcry6_1_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,4,15,19,5,16,17,4,18,16
amt_gaming_vqa_dataset/Farcry6_1_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,8,26,5,5,27,2,9,26
amt_gaming_vqa_dataset/Genshinimpact_1,Highly Clear,No visible artifacts,High level of immersion,29,6,1,23,12,1,28,5,3
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,23,12,2,20,15,2,22,15,0
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,22,2,11,21,4,15,18,3
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,21,9,12,19,6,9,21,7
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,19,3,13,21,6,14,17
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,12,1,24,11,2,22,14,1
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,10,24,3,15,19,2,14,21
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,20,4,15,18,2,13,19,3
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,23,10,4,20,8,9,22,10,5
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,9,25,1,10,26,5,10,22
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,10,2,24,10,2,23,12,1
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,19,10,4,19,10,4,19,13,1
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,21,7,4,23,10,6,24,7
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,16,2,14,17,5,14,14
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,23,9,2,20,10,4,20,13,1
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,20,15,2,19,13,5,21,14,2
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,8,22,6,12,19,4,15,18
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,16,13,5,15,13,6,16,12,6
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,18,5,8,21,7,11,20,5
amt_gaming_vqa_dataset/Genshinimpact_1_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,20,14,4,18,15,2,20,15
amt_gaming_vqa_dataset/Genshinimpact_1_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,9,25,5,9,23,5,10,22
amt_gaming_vqa_dataset/Genshinimpact_1_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,8,26,4,8,25,4,8,25
amt_gaming_vqa_dataset/Genshinimpact_1_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,27,4,9,24,1,13,23
amt_gaming_vqa_dataset/Genshinimpact_1_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,5,9,21,7,11,20,6
amt_gaming_vqa_dataset/Genshinimpact_1_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,17,11,9,19,9,8,19,10
amt_gaming_vqa_dataset/Genshinimpact_1_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,21,9,10,18,8,10,17,9
amt_gaming_vqa_dataset/Genshinimpact_1_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,18,18,1,15,19,3,18,17,2
amt_gaming_vqa_dataset/Genshinimpact_1_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,18,12,7,20,11,6,17,15,5
amt_gaming_vqa_dataset/Genshinimpact_1_720p_5000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,18,3,14,20,3,15,18,4
amt_gaming_vqa_dataset/Genshinimpact_1_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,13,23,3,11,23,0,15,22
amt_gaming_vqa_dataset/Genshinimpact_1_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,9,28,1,8,28,2,9,26
amt_gaming_vqa_dataset/Genshinimpact_2,Highly Clear,No visible artifacts,High level of immersion,31,7,1,29,8,2,31,8,0
amt_gaming_vqa_dataset/Genshinimpact_2_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,29,10,1,26,13,1,29,9,2
amt_gaming_vqa_dataset/Genshinimpact_2_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,24,3,17,21,3,15,22,4
amt_gaming_vqa_dataset/Genshinimpact_2_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,17,9,12,21,8,13,20,8
amt_gaming_vqa_dataset/Genshinimpact_2_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,30,3,7,30,1,9,30
