video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-46_480p_1000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,15,0,23,17,0,23,17,0
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-46_480p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,10,1,30,9,1,30,9,1
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33,Highly Clear,No visible artifacts,High level of immersion,34,5,1,30,8,2,33,5,2
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,34,9,0,30,12,1,29,14,0
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,30,11,2,27,13,3,29,11,3
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,33,9,1,33,9,1,33,10,0
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_2300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,26,15,2,21,18,4,21,19,3
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,30,11,0,27,13,1,28,12,1
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,22,2,17,23,3,18,23,2
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,35,6,1,34,7,1,33,8,1
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,36,6,1,34,9,0,32,10,1
amt_gaming_vqa_dataset/auvhCmhrkho_WarRobots_7-33_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,18,12,12,20,11,14,18,11
amt_gaming_vqa_dataset/ckJ_MgQ9WBQ_RollerCoasterTycoon3_14-00,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,9,32,1,8,32,1,8,32
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,23,3,10,26,2,13,21,4
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,21,3,12,23,4,14,22,3
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,7,7,25,8,6,27,7
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,21,14,3,21,16,4,21,15
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,21,2,14,24,1,17,22
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_5000k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,18,19,2,18,18,3,18,19,2
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,16,20,4,13,23,4,15,21
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,25,6,8,23,8,7,25,7
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,23,2,13,24,2,11,26,2
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,29,1,8,31,2,9,29
amt_gaming_vqa_dataset/gDOqhM2IyMo_DiabloIII_14-14,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,23,1,15,23,6,10,23
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37,Highly Clear,No visible artifacts,High level of immersion,29,10,2,29,9,3,28,9,4
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,13,1,29,13,1,28,13,2
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,33,10,0,31,12,0,32,11,0
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,14,1,28,14,1,28,13,2
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_2300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,15,0,29,14,0,28,15,0
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,29,14,0,28,15,0,27,15,1
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_500k_av1,Highly Clear,No visible artifacts,High level of immersion,28,13,2,27,16,0,28,13,2
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,27,13,0,27,13,0,26,13,1
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,34,9,0,34,9,0,33,9,1
amt_gaming_vqa_dataset/gDUjQdGW1-4_Gardenscapes_1-37_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,29,2,14,25,4,11,29,3
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00,Highly Clear,Minor Artifacts Present,High level of immersion,19,12,4,15,17,3,16,15,4
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,3,31,0,4,31,1,6,28
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,21,3,14,18,3,14,17,4
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,19,6,12,16,7,12,17,6
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,18,8,9,19,7,9,18,8
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,17,14,4,16,15,4,18,13,4
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,22,1,14,19,2,13,21,1
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,17,16,2,19,14,2,15,18,2
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,18,14,2,19,14,4,17,14
amt_gaming_vqa_dataset/iKegRxLtAHk_PUBGMobile_0-00_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,25,2,5,28,2,8,25
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,21,2,13,22,3,14,22,2
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,22,5,17,21,5,17,21,5
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,22,8,13,23,7,13,20,10
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,22,5,15,21,7,14,24,5
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,20,16,7,21,15,6,21,16
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,23,3,15,22,6,15,24,4
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,23,11,8,26,9,8,25,10
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,17,4,21,17,5,21,17,5
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,24,5,13,24,6,13,25,5
amt_gaming_vqa_dataset/n-haYz430-A_Valheim_30-00_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,14,25,3,14,26,3,15,25
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,11,21,3,12,20,3,13,19
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,22,3,11,21,2,13,20
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,7,26,2,8,25,1,10,24
amt_gaming_vqa_dataset/npHnaTnSmwg_CitiesSkylines_6-15_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,12,22,1,11,23,1,12,22
amt_gaming_vqa_dataset/orva3ov0BqQ_DiabloIII_8-48,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,33,1,8,32,2,9,30
amt_gaming_vqa_dataset/p5rzPRQnycU_AngryBirds2_1-03,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,27,3,13,26,4,13,25
amt_gaming_vqa_dataset/qHQWcxUi4ic_Terraria_1-45,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,14,28,1,15,26,0,15,27
amt_gaming_vqa_dataset/qHQWcxUi4ic_Terraria_1-45_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,18,22,2,19,21,2,17,23
amt_gaming_vqa_dataset/qHQWcxUi4ic_Terraria_1-45_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,18,24,1,20,22,1,19,23
amt_gaming_vqa_dataset/qHQWcxUi4ic_Terraria_1-45_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,17,23,2,20,20,2,20,20
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00,Highly Clear,Minor Artifacts Present,Moderate level of immersion,23,19,0,19,22,1,18,23,1
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,16,0,22,19,0,23,18,0
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,22,4,18,22,3,17,22,4
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,26,3,13,26,4,15,24,4
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,25,2,13,29,1,14,27,2
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,20,21,2,20,20,3,18,22,3
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,20,15,7,21,14,7,20,15
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,24,15,4,20,20,3,21,18,4
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,23,17,2,23,16,3,21,18,3
amt_gaming_vqa_dataset/rBi-SfhUWuI_CitiesSkylines_1-00_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,22,10,10,23,10,10,22,11
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,24,0,12,25,2,15,23,1
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,24,0,13,24,1,13,25,0
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,19,3,17,19,4,16,20,4
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,25,5,8,28,4,7,28,5
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_2300k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,5,18,17,5,16,19,3,21,16
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,21,0,16,23,1,18,21,1
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,29,4,7,27,6,8,27,5
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,25,2,9,25,5,12,25,2
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,21,0,17,21,1,18,21,0
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,3,18,19,3,18,19,1,20,19
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,15,18,6,13,21,7,14,19
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,23,14,6,20,16,6,20,16
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_1500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,19,22,3,15,25,4,15,24
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,0,22,21,1,22,20,2,20,21
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,11,29,4,12,27,6,12,25
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,22,14,9,17,17,9,18,16
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,5,38,1,5,37,2,5,36
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,18,16,8,19,16,9,19,15
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,23,11,8,24,11,8,23,12
amt_gaming_vqa_dataset/u_ctFy_mVr0_GuildWars_16-15_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,8,34,1,7,34,1,8,33
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,16,6,11,15,9,10,19,6
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,7,24,1,11,23,0,10,25
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,19,11,5,17,13,5,20,11,4
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,4,11,19,5,14,16,5
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_2500k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,16,15,3,15,15,4,17,13,4
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,18,11,6,16,13,6,17,12,6
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,16,4,13,16,6,15,17,3
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,15,2,16,16,3,18,15,2
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,17,11,5,17,13,6,17,12
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,25,1,9,25,1,11,23
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,32,1,10,31,3,8,31
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,16,27,1,14,28,2,12,29
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,13,30,0,14,29,1,12,30
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,12,31,0,13,30,2,11,30
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,19,1,15,17,3,15,16,4
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1000k_h264_nvenc,Moderately Clear,No visible artifacts,High level of immersion,14,15,6,14,11,10,15,12,8
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1300k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,15,17,3,16,14,5,14,17,4
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,16,1,20,10,5,19,13,3
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_2500k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,15,2,18,14,3,19,14,2
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_3000k_av1,Moderately Clear,No visible artifacts,High level of immersion,15,16,4,17,15,3,17,14,4
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,17,16,1,18,15,1,18,14,2
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_5000k_h264_nvenc,Moderately Clear,No visible artifacts,High level of immersion,15,18,2,18,14,3,17,16,2
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_500k_av1,Highly Clear,No visible artifacts,High level of immersion,17,17,1,17,16,2,18,15,2
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,20,2,13,18,4,13,19,3
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_1000k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,17,20,3,20,17,3,16,21,3
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,16,19,4,14,22,5,15,20
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,22,14,5,18,17,4,22,14
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,15,1,23,10,2,21,13,1
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,5,11,18,6,14,16,5
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,14,18,3,15,16,4,15,15,5
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,14,22,4,15,21,4,14,22
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,5,34,1,4,35,0,7,33
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,7,33,2,7,31,0,8,32
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_600k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,3,16,21,3,19,18,3,17,20
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,20,15,9,20,11,5,23,12
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_800k_h264_nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,5,15,20,7,17,16,3,19,18
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,15,12,9,15,11,8,16,11
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,7,13,15,8,13,14,7,14,14
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,7,14,14,8,14,13,8,13,14
