video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_1500k_hevc_nvenc,40,39,1,55,77,38,50,61,61,43,29,unset,28,47,43,54,51,23,66,10,50,38,84,29,47,51,74,29,50,53,34,52,52,50,19,60,27,92,45,53,37,11,74,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_3500k_hevc_nvenc,40,40,0,45,73,38,90,71,55,28,43,58,36,28,51,54,50,54,77,51,50,35,69,24,47,49,97,32,69,53,33,49,81,42,55,68,42,69,68,65,67,25,17,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_600k_hevc_nvenc,40,40,0,36,59,36,92,64,50,0,15,17,28,0,4,31,0,14,4,30,30,16,45,21,29,47,84,21,51,30,22,17,55,30,17,39,11,50,22,2,43,14,10,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_10000k_h264_nvenc,40,38,2,93,58,57,95,88,80,53,79,56,75,58,43,82,57,75,88,67,78,49,64,52,69,49,81,63,63,62,41,53,65,unset,unset,67,41,55,48,60,66,67,45,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_1500k_av1,40,40,0,87,57,58,63,84,68,55,73,65,77,78,48,74,75,64,45,59,78,58,49,54,28,82,85,77,71,54,50,84,63,58,92,71,41,76,63,73,58,34,18,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5000k_av1,40,40,0,99,56,56,73,77,71,52,71,54,70,66,71,77,60,65,80,88,79,64,71,51,50,50,97,66,65,60,40,90,94,48,91,44,40,68,71,72,66,81,47,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_500k_av1,40,40,0,50,51,63,38,68,64,50,72,25,58,42,41,53,65,67,38,93,50,37,51,46,18,49,77,59,64,74,70,33,75,72,46,58,31,54,40,51,58,18,61,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_5000k_h264_nvenc,40,40,0,87,75,40,93,88,64,50,41,65,15,27,48,57,47,37,71,20,35,49,60,24,29,48,97,44,50,59,22,62,69,42,44,65,42,50,50,37,36,46,49,,,
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03,40,38,2,unset,46,12,6,36,38,24,29,13,28,20,5,39,31,36,15,13,29,10,unset,16,31,30,85,29,23,25,51,22,53,28,7,53,15,27,31,29,43,10,12,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_1300k_av1,40,40,0,87,63,47,56,81,54,31,29,40,29,29,27,54,25,37,30,24,50,33,67,23,43,31,97,27,79,43,32,53,51,51,42,59,31,77,51,83,65,27,32,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_2500k_h264_nvenc,40,40,0,87,65,47,39,71,74,40,10,43,29,29,17,55,49,27,38,6,40,19,77,24,44,52,85,25,63,55,29,37,74,29,38,59,31,72,55,11,36,20,29,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_1000k_h264_nvenc,40,40,0,78,64,40,87,57,60,44,18,47,41,8,16,40,39,21,5,31,11,15,49,15,13,33,78,27,50,33,23,32,38,29,57,56,12,22,49,14,31,12,12,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_500k_av1,40,40,0,87,62,30,95,55,55,11,17,13,27,8,10,44,20,3,1,49,50,14,25,28,8,28,85,33,50,28,28,3,33,29,14,58,17,52,41,31,31,12,14,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_3000k_av1,40,40,0,97,78,44,64,79,57,50,18,57,41,35,12,50,64,20,35,50,50,33,51,24,48,23,74,49,50,50,71,23,88,40,92,49,19,64,50,74,55,52,48,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53,40,39,1,unset,78,46,1,61,56,50,22,49,29,33,41,39,68,54,45,63,31,40,53,41,49,37,76,58,46,50,33,51,77,40,24,46,50,78,59,49,66,59,61,,,
amt_gaming_vqa_dataset/gDOqhM2IyMo_DiabloIII_14-14,40,39,1,unset,53,28,96,64,68,29,9,43,30,17,19,52,10,19,32,4,41,10,26,33,30,25,84,41,71,33,59,47,9,29,43,41,15,39,59,52,34,25,12,,,
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_800k_hevc_nvenc,40,40,0,37,54,15,49,53,43,10,29,10,29,18,1,26,6,0,0,8,21,0,0,12,30,41,78,15,17,14,2,4,30,30,17,28,8,9,23,0,44,8,10,,,
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_1000k_h264_nvenc,40,40,0,8,24,13,4,18,32,0,4,16,0,9,0,33,0,10,0,8,7,10,0,23,8,12,91,10,21,16,1,0,0,8,8,11,14,13,22,0,17,12,10,,,
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_1000k_av1,40,40,0,59,48,16,49,38,59,0,22,11,58,42,1,31,0,4,0,8,30,7,0,19,12,22,83,5,29,30,32,7,27,7,11,32,10,17,39,0,36,9,10,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_5300k_h264_nvenc,40,39,1,72,60,58,49,75,64,50,59,66,71,64,30,73,49,73,77,30,79,48,66,29,49,51,87,68,50,62,59,74,54,unset,54,71,38,92,44,65,53,8,45,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_2300k_h264_nvenc,40,40,0,26,56,58,34,37,57,35,38,66,72,49,33,78,61,24,55,22,50,25,48,24,8,36,88,25,36,47,23,13,54,62,6,64,11,36,46,19,59,19,12,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_1500k_hevc_nvenc,40,40,0,10,46,19,39,27,65,23,0,34,17,22,12,18,0,3,24,8,9,21,0,25,6,30,82,6,32,1,13,13,20,27,8,23,22,50,22,0,16,10,8,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_2000k_hevc_nvenc,40,40,0,87,59,43,77,75,66,47,73,52,58,72,21,61,81,72,50,29,52,46,50,37,32,49,87,70,78,67,41,80,56,50,36,60,68,58,41,68,57,70,52,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48,40,39,1,unset,92,74,9,91,82,66,81,49,71,72,60,74,82,73,76,47,50,62,74,61,86,52,83,63,53,63,40,57,61,72,91,69,66,96,82,61,70,77,73,,,
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-19_480p_1000k_h264_nvenc,40,40,0,99,49,75,98,73,79,72,73,44,72,72,75,85,89,70,74,72,87,52,93,33,87,90,97,82,59,81,50,86,82,73,91,84,45,74,45,100,81,68,73,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_6000k_hevc_nvenc,40,40,0,87,90,83,99,83,65,50,74,69,79,72,83,53,80,65,92,59,51,60,72,39,50,49,97,72,38,90,59,72,93,73,92,75,77,85,82,70,60,74,70,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_2000k_hevc_nvenc,40,40,0,50,91,83,96,93,79,65,79,93,72,78,84,55,64,55,77,71,80,60,51,37,62,52,97,53,63,68,40,35,50,59,83,83,70,85,82,62,62,70,84,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_5300k_h264_nvenc,40,39,1,87,90,84,89,81,83,67,72,59,78,82,88,56,87,71,88,39,50,54,51,48,48,46,81,63,56,83,50,68,68,60,55,72,71,87,78,93,unset,44,88,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_2300k_h264_nvenc,40,40,0,93,89,57,59,79,72,78,72,71,76,72,70,53,50,64,96,51,51,35,97,26,30,54,97,60,50,75,31,91,63,58,83,78,78,73,83,53,60,46,69,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_10000k_h264_nvenc,40,40,0,87,90,74,59,96,68,72,70,87,76,68,89,58,49,65,88,46,78,51,69,37,50,81,97,76,50,83,50,54,64,59,91,78,79,73,86,57,63,83,71,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_500k_av1,40,40,0,62,80,56,70,91,77,50,71,70,72,66,28,49,52,50,37,51,50,25,61,27,38,47,97,44,47,57,41,30,58,50,44,70,29,87,78,80,59,30,14,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_5000k_av1,40,40,0,87,90,81,89,92,81,50,78,87,75,64,92,57,79,69,100,72,60,29,92,37,49,49,97,62,70,63,31,66,31,60,93,81,41,65,82,85,55,71,71,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_1500k_av1,40,40,0,85,83,86,98,75,79,61,75,64,77,77,80,54,100,61,73,44,78,64,82,27,43,50,87,46,50,71,42,77,70,55,91,68,59,91,83,63,67,55,79,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_600k_hevc_nvenc,40,40,0,86,43,30,39,6,43,0,20,2,0,9,3,23,0,1,12,9,9,17,6,23,6,30,83,8,22,3,0,10,0,24,7,12,11,27,23,6,16,9,11,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_6000k_hevc_nvenc,40,39,1,86,60,58,69,88,85,50,70,60,71,69,77,86,59,60,64,50,79,48,82,54,48,84,74,65,81,64,74,65,49,59,90,74,42,74,71,55,52,unset,82,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_3500k_hevc_nvenc,40,40,0,10,46,29,66,26,30,0,22,24,17,9,18,27,7,23,38,17,31,30,0,29,12,22,80,8,31,4,0,11,0,40,17,4,16,26,22,0,31,10,11,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_5000k_h264_nvenc,40,39,1,17,unset,30,22,43,32,0,16,9,29,13,12,19,0,0,50,8,22,21,0,23,8,17,55,0,32,2,24,3,29,30,11,52,17,48,20,0,19,11,29,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_2500k_h264_nvenc,40,40,0,45,37,27,8,4,32,0,0,10,29,13,3,23,0,0,19,12,24,19,0,23,8,24,82,0,37,13,32,2,0,29,8,22,17,40,36,0,18,10,16,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_1000k_h264_nvenc,40,40,0,44,42,29,47,8,41,2,0,2,8,8,6,28,0,0,0,8,22,7,0,23,8,27,81,3,25,14,0,3,0,28,10,0,10,22,22,0,18,9,11,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_500k_av1,40,40,0,50,41,20,39,24,35,0,15,9,8,15,4,13,0,10,12,9,22,15,0,17,18,27,97,0,35,0,32,8,0,28,11,0,11,41,29,0,17,10,9,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_3000k_av1,40,40,0,8,41,27,50,38,69,22,26,30,26,23,6,20,0,15,12,7,22,5,0,29,7,20,79,0,29,5,0,24,0,29,11,0,30,38,18,0,23,12,20,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_1300k_av1,40,40,0,63,42,36,42,37,34,19,7,16,21,13,11,26,0,8,26,9,22,23,3,26,8,32,81,0,31,13,22,31,1,29,45,32,17,38,36,0,30,15,11,,,
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04,40,39,1,unset,42,30,4,38,20,3,28,30,14,14,4,24,1,6,4,8,29,27,0,22,33,23,87,0,29,0,3,19,0,28,56,27,27,45,22,0,25,10,12,,,
amt_gaming_vqa_dataset/tlbm95TGEYw_CitiesSkylines_9-49_1080p_800k_hevc_nvenc,40,40,0,8,53,40,89,75,59,50,59,39,41,55,3,53,27,35,76,9,30,22,52,52,26,48,72,13,54,44,22,33,41,29,16,77,21,37,50,59,41,26,32,,,
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-19_480p_800k_hevc_nvenc,40,40,0,93,56,57,42,78,68,69,74,79,71,71,85,84,86,82,79,67,88,53,95,45,87,90,97,87,78,82,50,98,100,75,84,74,70,66,57,70,73,67,60,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14,40,38,2,unset,70,47,2,59,85,54,71,62,58,unset,73,50,71,76,31,29,36,43,69,36,49,43,87,76,89,60,51,32,65,59,85,58,72,94,78,65,70,67,64,,,
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-19_480p_1000k_av1,40,40,0,87,55,72,54,79,79,71,81,74,82,72,89,83,75,96,75,61,50,43,100,26,87,90,81,88,59,79,72,89,92,74,84,82,60,78,50,96,81,68,67,,,
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-46_480p_1000k_h264_nvenc,40,40,0,100,55,77,47,84,84,63,71,63,78,73,74,90,75,83,64,72,81,52,97,44,87,61,88,66,50,75,60,89,95,71,71,78,46,65,50,95,93,71,75,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_5000k_h264_nvenc,40,40,0,87,71,74,93,77,71,84,72,92,71,71,71,83,100,79,65,93,78,61,84,35,68,78,82,53,59,87,51,89,100,71,90,89,73,66,59,66,84,81,67,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_2500k_h264_nvenc,40,40,0,54,57,54,95,83,66,89,75,24,58,56,78,78,69,65,97,85,51,39,70,27,86,90,75,70,71,91,50,88,75,55,53,74,74,61,56,95,74,71,60,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_1000k_h264_nvenc,40,40,0,55,64,55,71,82,71,87,59,48,70,69,77,75,74,59,65,73,72,35,69,27,68,61,97,80,55,82,50,67,100,73,72,81,29,70,59,91,78,60,52,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_500k_av1,40,40,0,58,76,75,94,84,77,72,71,66,78,71,55,83,87,70,64,49,51,28,100,62,86,62,71,73,62,81,41,84,100,71,71,80,46,64,54,61,77,58,30,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_3000k_av1,40,40,0,87,59,65,50,78,75,90,70,46,72,64,72,63,100,74,76,70,50,56,95,35,70,57,90,65,59,84,41,88,59,60,93,80,37,50,68,100,81,69,74,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_1300k_av1,40,40,0,78,72,62,95,89,64,87,80,52,73,71,91,86,100,83,93,70,73,61,100,39,68,33,76,70,79,77,51,71,100,74,89,61,51,66,59,87,84,61,59,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12,40,39,1,unset,73,49,95,89,69,83,75,69,80,70,83,85,91,70,83,63,51,57,100,67,69,66,80,78,71,82,50,84,100,72,98,73,75,78,55,93,69,78,73,,,
amt_gaming_vqa_dataset/5LLjmi7_HZ0_GuildWars_3-26,40,39,1,unset,45,28,66,27,63,0,0,0,0,17,3,20,0,8,30,9,10,27,8,46,9,21,70,16,71,28,0,34,64,29,35,18,25,21,22,4,15,12,15,,,
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-46_480p_800k_hevc_nvenc,40,40,0,91,55,84,43,88,74,60,77,92,71,71,82,84,90,80,75,76,79,74,96,63,87,94,89,82,67,82,41,74,100,74,19,85,76,88,50,70,65,64,82,,,
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-46_480p_1000k_av1,40,40,0,91,55,81,45,88,78,73,77,81,78,70,76,77,68,85,83,71,87,62,60,55,87,94,97,91,50,92,41,78,71,74,91,79,60,82,50,93,79,71,85,,,
amt_gaming_vqa_dataset/CVYN93MJDCE_Valheim_1-20-19,40,38,2,unset,53,21,6,28,22,0,0,7,0,17,15,29,0,3,0,8,8,0,0,6,18,22,84,24,31,19,0,16,unset,30,43,25,10,31,10,10,41,10,9,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_800k_hevc_nvenc,40,40,0,88,55,30,31,37,59,9,30,7,21,22,15,26,0,29,25,8,17,11,9,24,7,28,79,31,34,22,1,30,19,28,8,54,22,45,31,53,29,15,10,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_6000k_hevc_nvenc,40,39,1,59,59,48,95,90,78,50,42,61,58,45,67,78,53,47,90,45,50,51,77,53,33,94,97,30,79,59,41,66,48,unset,90,65,66,78,70,69,53,84,28,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_2000k_hevc_nvenc,40,40,0,59,55,39,96,96,55,47,43,30,58,23,29,33,40,45,41,37,22,56,55,36,21,47,83,27,71,37,22,33,72,50,45,59,44,64,64,45,28,63,12,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_5300k_h264_nvenc,40,39,1,87,61,53,unset,77,55,50,41,83,29,44,42,55,42,29,36,38,34,61,12,34,30,48,88,59,87,56,41,56,65,50,63,50,44,78,55,24,26,48,63,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_2300k_h264_nvenc,40,40,0,50,49,48,51,39,53,0,22,43,8,58,6,31,0,22,45,9,21,37,0,23,8,32,82,7,50,21,0,21,62,28,9,55,29,41,38,92,23,11,48,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_10000k_h264_nvenc,40,39,1,59,55,56,unset,69,80,54,71,65,41,73,41,61,50,31,76,53,31,72,84,53,40,78,82,46,78,59,23,89,78,48,54,45,68,82,59,54,43,82,68,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_500k_av1,40,40,0,37,52,53,41,65,50,21,30,40,29,27,27,16,78,37,82,50,23,57,66,33,9,22,76,36,37,35,0,28,88,30,8,67,31,37,50,40,29,11,10,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_5000k_av1,40,39,1,93,59,55,62,74,74,62,78,64,70,65,35,71,50,38,71,46,25,54,91,63,30,90,97,39,92,66,41,79,unset,51,55,60,43,68,78,76,50,70,85,,,
amt_gaming_vqa_dataset/cvkM47D9mYc_TheSims3_1-14_1080p_1500k_av1,40,40,0,87,52,45,94,76,70,53,70,59,28,31,57,58,8,31,63,44,31,39,50,46,38,63,82,68,50,62,31,52,54,47,53,64,45,59,78,78,46,69,15,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_1500k_hevc_nvenc,40,40,0,91,73,57,98,74,66,100,71,57,79,62,78,63,88,73,82,67,72,25,100,64,87,60,97,63,69,91,12,90,68,72,11,82,74,82,69,68,80,68,60,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_3500k_hevc_nvenc,40,40,0,50,72,64,90,74,70,100,71,42,78,71,72,70,100,60,92,92,60,57,69,53,86,51,79,71,60,98,51,95,100,75,91,66,71,86,63,93,78,60,62,,,
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_600k_hevc_nvenc,40,40,0,86,63,49,89,81,55,69,71,58,58,68,73,39,100,59,27,66,51,27,61,27,50,51,81,70,51,92,50,69,85,71,54,65,32,70,63,93,82,59,47,,,
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_800k_av1,40,40,0,45,49,38,61,56,70,35,27,13,29,22,50,31,80,45,37,50,22,53,73,36,32,31,97,71,56,32,31,73,75,59,57,73,24,31,60,95,35,47,54,,,
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_800k_hevc_nvenc,40,40,0,45,32,37,50,47,32,0,0,2,8,8,3,30,0,0,2,29,13,0,32,14,26,45,85,1,29,6,13,6,4,28,8,12,27,41,23,29,26,12,11,,,
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_1000k_h264_nvenc,40,40,0,50,35,26,48,20,67,0,8,5,0,9,3,28,0,0,0,16,24,21,12,8,17,44,80,5,19,8,24,0,0,7,13,12,17,13,28,0,26,16,9,,,
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_1000k_av1,40,40,0,86,56,38,92,40,64,5,29,47,18,29,18,22,20,5,3,41,22,0,56,14,40,52,89,10,41,9,33,0,41,42,18,10,42,78,50,51,44,10,14,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_600k_hevc_nvenc,40,40,0,73,51,64,35,67,58,30,58,15,21,28,25,46,10,28,40,56,31,15,56,25,50,46,97,31,46,21,24,19,11,30,15,41,42,69,50,32,60,31,45,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_3500k_hevc_nvenc,40,40,0,100,82,67,61,91,81,68,75,78,58,70,92,76,85,65,74,70,99,53,73,43,92,76,86,77,71,73,42,87,96,72,56,74,72,74,83,100,66,75,81,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_1500k_hevc_nvenc,40,40,0,100,62,74,90,73,79,43,81,45,70,53,45,51,75,41,50,62,77,34,44,36,87,90,84,52,83,66,41,76,78,43,45,79,45,86,81,87,90,63,64,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_5000k_h264_nvenc,40,40,0,72,68,70,58,84,91,66,74,58,70,48,78,74,73,51,64,52,78,43,94,55,88,92,97,68,70,62,58,100,93,72,36,79,50,82,69,93,81,72,69,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_2500k_h264_nvenc,40,40,0,88,54,71,55,68,79,43,29,36,29,27,40,49,7,33,60,49,51,28,19,44,49,63,85,33,50,30,32,58,47,28,15,29,42,50,50,38,63,53,12,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_1000k_h264_nvenc,40,40,0,22,34,79,39,29,55,0,9,8,8,0,0,43,0,5,0,9,12,8,0,18,21,19,79,30,17,16,22,2,1,29,9,10,31,26,21,0,16,9,10,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_500k_av1,40,40,0,96,50,73,60,71,83,29,71,48,25,29,37,57,7,21,41,51,33,33,32,36,48,65,82,54,36,33,40,26,42,31,56,39,18,59,69,30,59,45,60,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_3000k_av1,40,39,1,unset,41,68,98,97,36,64,77,69,77,44,78,76,72,73,69,72,82,62,90,54,88,92,79,77,70,86,42,99,93,72,55,85,72,69,81,99,75,70,75,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_1300k_av1,40,40,0,100,49,74,44,76,84,56,79,79,72,50,69,52,64,56,38,57,78,46,100,42,86,70,73,79,59,69,42,90,65,72,89,67,52,56,60,54,70,71,61,,,
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13,40,39,1,unset,60,73,2,97,85,64,71,81,71,72,81,73,86,83,97,71,80,66,78,43,88,60,97,68,83,90,41,92,100,72,93,61,74,91,82,92,80,85,79,,,
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_1000k_h264_nvenc,40,40,0,99,47,46,37,29,70,0,8,23,26,6,18,51,50,0,68,30,39,54,44,54,14,50,97,38,28,22,33,33,64,71,33,22,18,50,56,89,64,11,11,,,
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_800k_hevc_nvenc,40,40,0,63,35,48,65,44,65,36,28,22,24,17,31,35,31,25,59,9,51,43,89,42,46,47,97,24,35,44,13,62,91,71,46,39,47,55,49,68,55,14,18,,,
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_1000k_av1,40,40,0,91,54,56,50,71,83,67,30,33,73,78,77,54,69,65,79,60,78,75,96,54,86,49,76,58,93,65,70,77,65,71,91,74,39,68,54,96,68,30,77,,,
amt_gaming_vqa_dataset/TjRdqw2IOH0_WarRobots_6-20,40,39,1,unset,46,31,18,13,34,20,9,33,0,8,9,21,39,24,0,29,23,26,9,6,23,28,97,16,34,33,23,12,52,7,15,47,8,12,30,28,19,10,11,,,
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_600k_hevc_nvenc,40,40,0,37,51,39,49,56,60,23,23,11,8,5,19,28,25,51,13,19,29,50,62,38,7,22,89,53,59,17,40,88,29,40,16,50,17,41,32,93,21,10,21,,,
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_800k_h264_nvenc,40,40,0,59,51,34,50,46,73,18,20,11,17,16,20,41,49,40,53,29,17,28,51,44,28,27,88,52,78,24,12,81,83,60,46,70,29,31,46,71,29,16,19,,,
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_800k_hevc_nvenc,40,40,0,88,88,65,88,76,72,40,78,48,71,66,50,52,48,34,74,62,51,15,69,28,42,47,97,50,33,42,32,31,66,43,93,58,37,69,68,27,65,73,69,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19,35,35,0,87,41,44,72,39,31,55,49,51,24,45,57,46,49,66,68,79,50,45,95,55,37,78,47,84,82,67,50,66,51,62,49,90,77,56,,,,,,,,
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_1300k_av1,35,35,0,86,50,59,87,36,54,55,43,40,45,65,57,40,71,71,82,70,47,25,94,72,27,84,50,57,77,93,63,59,64,55,45,88,63,22,,,,,,,,
amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10,35,34,1,87,87,31,70,76,84,66,70,75,87,86,unset,86,58,78,100,79,69,87,88,75,46,77,39,100,90,53,71,96,79,83,82,100,99,71,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_3000k_av1,35,35,0,60,53,50,67,55,41,71,27,58,65,77,77,70,71,80,100,88,46,20,100,92,25,69,50,73,37,94,81,59,40,25,41,94,59,40,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_500k_av1,35,35,0,69,31,41,60,54,46,44,0,30,27,46,28,54,72,45,71,82,39,28,81,72,18,44,61,31,32,76,73,43,39,17,29,60,30,29,,,,,,,,
amt_gaming_vqa_dataset/ucNHzV2XrCE_FallGuys_1-55_720p_1000k_h264_nvenc,35,35,0,63,12,28,66,53,31,15,0,17,17,30,17,12,29,21,23,74,38,22,51,44,18,46,40,7,10,39,33,17,43,12,17,21,53,22,,,,,,,,
