AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
352YTHGRPM4PU9I8I3I8311NNJ84HA,3E6L1VR4YMDH8GXMGZIM9UDTZU16FZ,A2FNTIPS5UNJT5,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=53"
39GAF6DQXIRDKBG90AGAK4LTJDO1VX,338431Z1GB640C8Z7Q4A7JD3NI5OR0,AK1LS2LT9U0O0,row_0,0,,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56"
3KV0LJBBITCINTLHKCUY3ZKTWI5RM1,338431Z1GB640C8Z7Q4A7JD3NI5OR0,A1689LPUF6HS1A,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=53"
3OVR4I9UTGA272HB1T52CFTOE6WQ4K,338431Z1GB640C8Z7Q4A7JD3NI5OR0,A1HCG3H9LC6ZPQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51"
3YJ6NA41K277A8ZH4NDHICSXR6MPJ3,338431Z1GB640C8Z7Q4A7JD3NI5OR0,A2SKY317RZ3NCS,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=64"
3Y4W8Q93MQB7C6WLG305L6M284XVDB,3BJKPTD2R23KD4D737Q91TJQMT0TRB,A3QB50HW9PDXB9,row_0,0,,Too many unset video ratings (31 > 24) | The scores for golden videos are not consistent with the true scores.
31LM9EDVPCJ77NN4O80PENN2RLSJNW,3S829FDFUSSXTB3MQGWML7NSKOYDX9,AABZGLZ5QWCG0,row_0,0,,Used phone or tablet | Too many unset video ratings (31 > 24) | The scores for repeated videos are not consistent (4 > 3)
3X31TUMD8ODAO64FM6E4XVNRS9S1L8,3S829FDFUSSXTB3MQGWML7NSKOYDX9,A1W06GIYOJMSAK,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=62"
3EJPLAJKFD7P0HMG7DHU06P6FTG6ZU,3B623HUYKUHDGZLWFYFJ07SZUIZ8SQ,A382IYPJDT9UV6,row_0,0,,Too many unset video ratings (31 > 24)
3MB8LZR5C6KCU7Q1UGKM2AJQ1FSLKV,3B623HUYKUHDGZLWFYFJ07SZUIZ8SQ,A1Q17AURTUSKIT,row_0,0,,Used phone or tablet | Too many unset video ratings (31 > 24)
3R2PKQ87ONZ5UUIYUP0PP7J29GWIMM,3B623HUYKUHDGZLWFYFJ07SZUIZ8SQ,ABVPW8753ZBJO,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54"
