original_name,original_path,distorted_count,distorted_paths,has_original
4ymuTNG1OiI_StarCraft_3-00,amt_gaming_vqa_dataset/4ymuTNG1OiI_StarCraft_3-00.mp4,0,,True
5162HItNstY_WorldofTanks_14-20,amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_14-20.mp4,3,amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_14-20_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_14-20_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_14-20_480p_800k_hevc_nvenc.mp4,True
5162HItNstY_WorldofTanks_1-58,amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58.mp4,3,amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58_480p_800k_hevc_nvenc.mp4,True
5162HItNstY_WorldofTanks_5-08,amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_5-08.mp4,3,amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_5-08_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_5-08_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_5-08_480p_800k_hevc_nvenc.mp4,True
5LLjmi7_HZ0_GuildWars_3-26,amt_gaming_vqa_dataset/5LLjmi7_HZ0_GuildWars_3-26.mp4,0,,True
5Tm5htccdwA_AngryBirds2_0-00,amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00.mp4,9,amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/5Tm5htccdwA_AngryBirds2_0-00_1080p_800k_hevc_nvenc.mp4,True
5U7bgvmEHBU_CallofDutyMobile_0-14,amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14.mp4,9,amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_500k_av1.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/5U7bgvmEHBU_CallofDutyMobile_0-14_720p_600k_hevc_nvenc.mp4,True
5Yw6OFzGVnY_TheWitcher3_19-03,amt_gaming_vqa_dataset/5Yw6OFzGVnY_TheWitcher3_19-03.mp4,3,amt_gaming_vqa_dataset/5Yw6OFzGVnY_TheWitcher3_19-03_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/5Yw6OFzGVnY_TheWitcher3_19-03_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/5Yw6OFzGVnY_TheWitcher3_19-03_480p_800k_hevc_nvenc.mp4,True
65_g_iLmcTk_Myst_12-34,amt_gaming_vqa_dataset/65_g_iLmcTk_Myst_12-34.mp4,0,,True
65G__Xkxja8_HalfLife2_12-43,amt_gaming_vqa_dataset/65G__Xkxja8_HalfLife2_12-43.mp4,0,,True
6Dosfkr_y7E_Minecraft_7-30,amt_gaming_vqa_dataset/6Dosfkr_y7E_Minecraft_7-30.mp4,0,,True
7B22h8ZiZ5M_FIFA_19-00,amt_gaming_vqa_dataset/7B22h8ZiZ5M_FIFA_19-00.mp4,0,,True
7-hLU5CPD88_AngryBirds2_4-26,amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26.mp4,9,amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_500k_av1.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/7-hLU5CPD88_AngryBirds2_4-26_720p_600k_hevc_nvenc.mp4,True
-7I-tL6gV3M_SubwaySurfers_0-10,amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10.mp4,9,amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/-7I-tL6gV3M_SubwaySurfers_0-10_1080p_800k_hevc_nvenc.mp4,True
7lQLp7kzpCM_Cyberpunk2077_23-12,amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12.mp4,9,amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/7lQLp7kzpCM_Cyberpunk2077_23-12_1080p_800k_hevc_nvenc.mp4,True
7-ZWlKZwV88_MarioKartTour_0-03,amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03.mp4,3,amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_800k_hevc_nvenc.mp4,True
_88aJYTz4gI_HalfLife2_10-30,amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30.mp4,9,amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_500k_av1.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/_88aJYTz4gI_HalfLife2_10-30_720p_600k_hevc_nvenc.mp4,True
8cN8L9nNCYI_FallGuys_1-06,amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06.mp4,9,amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_500k_av1.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/8cN8L9nNCYI_FallGuys_1-06_720p_600k_hevc_nvenc.mp4,True
8yfoGo7unhM_FIFA_1-59,amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59.mp4,9,amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_500k_av1.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/8yfoGo7unhM_FIFA_1-59_720p_600k_hevc_nvenc.mp4,True
91hOwhV-igE_PUBGMobile_12-06,amt_gaming_vqa_dataset/91hOwhV-igE_PUBGMobile_12-06.mp4,0,,True
91hOwhV-igE_PUBGMobile_14-20,amt_gaming_vqa_dataset/91hOwhV-igE_PUBGMobile_14-20.mp4,0,,True
9oiLnlNxG-A_GarrysMod_14-06,amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_14-06.mp4,3,amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_14-06_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_14-06_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_14-06_480p_800k_hevc_nvenc.mp4,True
9oiLnlNxG-A_GarrysMod_4-16,amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_4-16.mp4,3,amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_4-16_480p_1000k_av1.mp4;amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_4-16_480p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9oiLnlNxG-A_GarrysMod_4-16_480p_800k_hevc_nvenc.mp4,True
9pZUBpZomdk_AngryBirds2_0-05,amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05.mp4,9,amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9pZUBpZomdk_AngryBirds2_0-05_1080p_800k_hevc_nvenc.mp4,True
9Rc3Zpn491M_Terraria_3-49,amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49.mp4,9,amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_500k_av1.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_600k_hevc_nvenc.mp4,True
9S7bbE2UWQA_EuroTruckSimulator2_5-20,amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20.mp4,9,amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9S7bbE2UWQA_EuroTruckSimulator2_5-20_1080p_800k_hevc_nvenc.mp4,True
9SC_rTNEqJE_AngryBirds2_9-11,amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11.mp4,9,amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_500k_av1.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9SC_rTNEqJE_AngryBirds2_9-11_720p_600k_hevc_nvenc.mp4,True
9sVLdz81Jqk_MarioKartTour_1-25,amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25.mp4,9,amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_500k_av1.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9sVLdz81Jqk_MarioKartTour_1-25_720p_600k_hevc_nvenc.mp4,True
9W42PDFAVyY_FIFA_0-16,amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16.mp4,9,amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9W42PDFAVyY_FIFA_0-16_1080p_800k_hevc_nvenc.mp4,True
9xYPRt1UsMc_Valheim_25-40,amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40.mp4,9,amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_1300k_av1.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_3000k_av1.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_500k_av1.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_1000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_2500k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_5000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_1500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_3500k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/9xYPRt1UsMc_Valheim_25-40_720p_600k_hevc_nvenc.mp4,True
AA34ltB6fC0_StarCraft_2-28,amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28.mp4,9,amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/AA34ltB6fC0_StarCraft_2-28_1080p_800k_hevc_nvenc.mp4,True
aAjWNgfYB-8_SubwaySurfers_0-00,amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00.mp4,9,amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/aAjWNgfYB-8_SubwaySurfers_0-00_1080p_800k_hevc_nvenc.mp4,True
Ad3zlJ-wNWk_PUBGMobile_0-05,amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05.mp4,9,amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_800k_hevc_nvenc.mp4,True
AfRkzHvr2c4_CitiesSkylines_16-00,amt_gaming_vqa_dataset/AfRkzHvr2c4_CitiesSkylines_16-00.mp4,0,,True
AfRkzHvr2c4_CitiesSkylines_8-19,amt_gaming_vqa_dataset/AfRkzHvr2c4_CitiesSkylines_8-19.mp4,0,,True
AGXB0DUZ9rw_CallofDutyMobile_0-00,amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00.mp4,9,amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_800k_hevc_nvenc.mp4,True
AHfpD-ivnOU_GarrysMod_8-32,amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32.mp4,9,amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_1500k_av1.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_5000k_av1.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_500k_av1.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_10000k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_2300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_5300k_h264_nvenc.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_2000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_6000k_hevc_nvenc.mp4;amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_800k_hevc_nvenc.mp4,True
AHZ4ogRBVBI_Cyberpunk2077_4-44,amt_gaming_vqa_dataset/AHZ4ogRBVBI_Cyberpunk2077_4-44.mp4,0,,True
