video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,27,4,6,26,2,9,25
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,6,2,26,4,5,25,8,2
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,24,5,5,25,4,5,23,6,5
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,21,1,15,18,3,14,19,3
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_1500k_hevcnvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,7,13,13,5,15,13,7,12,14
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,28,5,1,29,3,2,27,7,0
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,29,4,2,29,4,2,27,6,2
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,9,21,5,9,22,5,8,23
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,22,8,4,20,9,5,21,8,5
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_8500k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,19,9,7,19,12,4,20,10,5
amt_gaming_vqa_dataset/DragonballZkakrot_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,22,5,10,20,6,8,23,5
amt_gaming_vqa_dataset/DragonballZkakrot_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,25,2,7,27,1,11,24
amt_gaming_vqa_dataset/DragonballZkakrot_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,9,23,1,9,25,2,10,23
amt_gaming_vqa_dataset/DragonballZkakrot_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,5,28,2,7,27,2,8,26
amt_gaming_vqa_dataset/DragonballZkakrot_720p_1300k_av1,Moderately Clear,No visible artifacts,High level of immersion,16,18,2,16,15,5,17,17,2
amt_gaming_vqa_dataset/DragonballZkakrot_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,18,10,11,15,10,10,15,11
amt_gaming_vqa_dataset/DragonballZkakrot_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,15,10,7,18,11,11,15,10
amt_gaming_vqa_dataset/DragonballZkakrot_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,26,10,0,24,11,1,24,12,0
amt_gaming_vqa_dataset/DragonballZkakrot_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,19,11,5,19,11,5,22,8,5
amt_gaming_vqa_dataset/DragonballZkakrot_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,24,9,2,21,12,2,26,6,3
amt_gaming_vqa_dataset/DragonballZkakrot_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,14,18,6,12,18,5,15,16
amt_gaming_vqa_dataset/DragonballZkakrot_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,27,3,4,29,0,8,28
amt_gaming_vqa_dataset/Farcry6_2,Highly Clear,No visible artifacts,High level of immersion,20,12,2,18,12,4,17,13,4
amt_gaming_vqa_dataset/Farcry6_2_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,17,16,1,16,15,3,17,15,2
amt_gaming_vqa_dataset/Farcry6_2_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,22,5,8,22,5,9,22,4
amt_gaming_vqa_dataset/Farcry6_2_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,19,8,10,16,9,9,18,8
amt_gaming_vqa_dataset/Farcry6_2_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,4,27,2,8,24,3,5,26
amt_gaming_vqa_dataset/Farcry6_2_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,13,1,18,16,1,19,13,3
amt_gaming_vqa_dataset/Farcry6_2_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,24,3,8,23,2,9,23
amt_gaming_vqa_dataset/Farcry6_2_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,14,7,10,15,10,12,14,9
amt_gaming_vqa_dataset/Farcry6_2_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,16,13,5,18,10,6,17,11,6
amt_gaming_vqa_dataset/Farcry6_2_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,25,3,6,26,2,7,26
amt_gaming_vqa_dataset/Farcry6_2_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,12,3,16,12,6,19,8,7
amt_gaming_vqa_dataset/Farcry6_2_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,10,3,22,8,4,19,11,4
amt_gaming_vqa_dataset/Farcry6_2_2160p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,19,4,10,21,3,10,22
amt_gaming_vqa_dataset/Farcry6_2_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,17,2,12,20,4,11,19
amt_gaming_vqa_dataset/Farcry6_2_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,19,10,2,17,11,3,17,10,4
amt_gaming_vqa_dataset/Farcry6_2_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,18,16,1,19,13,3,18,13,4
amt_gaming_vqa_dataset/Farcry6_2_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,4,28,3,2,29,2,3,29
amt_gaming_vqa_dataset/Farcry6_2_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,18,12,4,15,12,7,14,12,8
amt_gaming_vqa_dataset/Farcry6_2_2160p_8500k_h264nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,2,17,16,5,12,18,3,12,20
amt_gaming_vqa_dataset/Farcry6_2_480p_1000k_av1,Moderately Clear,Severe Artifacts Present,Low level of immersion,7,15,13,7,13,15,7,10,18
amt_gaming_vqa_dataset/Farcry6_2_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,7,24,2,10,23,5,7,23
amt_gaming_vqa_dataset/Farcry6_2_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,10,20,5,10,20,4,9,22
amt_gaming_vqa_dataset/Farcry6_2_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,2,30,2,7,26,2,2,31
amt_gaming_vqa_dataset/Farcry6_2_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,22,6,7,22,6,11,17,7
amt_gaming_vqa_dataset/Farcry6_2_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,20,11,7,16,12,5,20,10
amt_gaming_vqa_dataset/Farcry6_2_720p_2500k_h264nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,0,21,14,2,16,17,0,17,18
amt_gaming_vqa_dataset/Farcry6_2_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,16,18,1,14,17,4,16,15,4
amt_gaming_vqa_dataset/Farcry6_2_720p_3500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,16,4,13,18,4,11,16,8
amt_gaming_vqa_dataset/Farcry6_2_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,17,14,4,16,13,6,15,14,6
amt_gaming_vqa_dataset/Farcry6_2_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,24,4,10,21,6,8,21
amt_gaming_vqa_dataset/Farcry6_2_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,9,23,3,9,23,2,6,27
amt_gaming_vqa_dataset/GrandtheftautoV_2,Highly Clear,No visible artifacts,High level of immersion,31,11,1,27,9,7,28,10,5
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,24,19,0,24,16,3,27,16,0
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,21,13,6,22,16,8,20,16
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,3,22,18,4,20,19,4,19,20
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,10,31,4,9,31,5,8,31
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,17,1,27,15,1,26,16,1
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,30,5,8,31,3,12,29
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,29,4,10,30,4,8,30,6
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,19,4,20,17,7,21,17,6
amt_gaming_vqa_dataset/GrandtheftautoV_2_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,7,35,3,6,35,2,4,38
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_10000k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,22,20,1,18,23,2,23,17,3
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,18,16,5,21,14,4,20,13,6
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,23,15,6,20,18,5,21,18
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,15,20,5,15,19,4,14,21
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,32,8,2,27,12,3,30,8,4
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,20,2,20,20,4,20,18,6
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,12,21,6,11,22,5,11,23
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_6000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,18,4,16,20,3,16,18,5
amt_gaming_vqa_dataset/GrandtheftautoV_2_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,23,11,7,21,14,11,21,10
amt_gaming_vqa_dataset/GrandtheftautoV_2_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,19,21,4,15,24,4,15,24
amt_gaming_vqa_dataset/GrandtheftautoV_2_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,34,3,7,34,4,5,35
amt_gaming_vqa_dataset/GrandtheftautoV_2_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,35,2,8,34,2,6,36
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,5,35,5,4,34,4,3,36
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_1300k_av1,Moderately Clear,Severe Artifacts Present,Low level of immersion,5,22,17,5,19,20,5,19,20
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,18,23,3,16,25,2,17,25
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,5,24,15,6,21,17,6,19,19
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,20,21,3,19,20,5,20,19,5
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_3500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,26,5,13,23,8,13,25,6
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_5000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,26,3,13,26,5,14,25,5
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,8,32,3,10,31,3,6,35
amt_gaming_vqa_dataset/GrandtheftautoV_2_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,37,3,5,36,3,3,38
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions,Highly Clear,No visible artifacts,High level of immersion,25,14,2,25,12,4,24,14,3
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,23,14,3,25,12,3,25,12,3
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,21,7,16,17,8,15,16,10
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,21,7,12,21,7,15,18,7
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_2300k_h264nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,4,18,18,1,21,18,4,16,20
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,15,4,21,18,2,25,11,5
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_500k_av1,Minimally Clear,Minor Artifacts Present,Low level of immersion,3,18,20,3,22,16,2,17,22
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,17,23,0,15,23,2,20,18,2
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,20,18,2,21,16,3,20,17,3
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,31,4,8,29,4,10,27
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,10,4,24,13,4,25,11,5
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,23,11,4,25,10,3,23,12,3
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,23,14,4,21,15,3,22,15
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,22,3,15,21,3,14,22
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,24,12,4,21,15,4,25,11,4
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,20,18,2,19,16,5,20,12,8
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,12,26,2,11,28,5,5,31
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,19,13,7,17,17,5,17,14,8
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,25,7,11,26,3,8,28,4
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Low level of immersion,6,18,17,5,23,13,7,17,17
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,31,3,11,27,4,10,27
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,18,22,5,18,18,5,14,22
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,29,4,12,24,2,12,26
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,26,7,11,25,5,12,23,6
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,29,6,10,27,4,9,26,6
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,27,6,8,27,6,8,28,5
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,16,22,3,16,21,4,19,16,6
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_3500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,21,4,17,21,3,17,19,5
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_5000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,22,4,14,23,4,18,19,4
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,18,21,3,16,22,4,15,22
amt_gaming_vqa_dataset/HarryPotterQuidditchChampions_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,15,26,2,16,23,4,11,26
amt_gaming_vqa_dataset/Hogwartslegacy_1,Highly Clear,No visible artifacts,High level of immersion,25,8,0,22,9,2,26,6,1
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,20,16,0,18,16,2,17,17,2
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,22,6,7,25,4,7,23,6
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,19,7,11,19,6,11,21,4
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,19,4,13,18,1,16,18
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,14,3,18,16,2,18,14,4
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,8,28,3,8,25,2,10,24
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,17,14,4,17,16,2,17,15,3
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,12,3,18,14,4,21,11,4
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,27,2,7,27,1,5,30
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_10000k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,19,15,1,16,17,2,16,17,2
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,20,6,7,19,8,6,22,6,5
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_1000k_av1,Moderately Clear,Severe Artifacts Present,Low level of immersion,2,18,16,3,16,17,1,17,18
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,25,4,5,25,3,8,23
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,17,16,1,17,13,4,17,15,2
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_5000k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,16,19,1,19,15,2,15,19,2
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_5000k_h264nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,2,14,19,3,16,16,1,17,17
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_6000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,14,6,11,16,6,11,18,4
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,27,2,9,27,0,6,27,3
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,12,18,7,11,18,6,11,19
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,23,2,9,25,3,9,24
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,25,2,7,27,4,8,24
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,1,32,2,3,31,0,8,28
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,17,14,6,18,12,4,20,12
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,24,9,3,23,10,2,24,10
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,26,8,4,27,5,3,25,8
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,20,2,11,24,1,11,21,4
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_3500k_hevcnvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,16,16,4,10,23,3,14,18,4
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_5000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,18,4,15,19,2,15,18,3
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,8,24,3,9,24,3,11,22
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,29,4,6,26,2,8,26
amt_gaming_vqa_dataset/JakandDaxter,Highly Clear,No visible artifacts,High level of immersion,30,5,1,24,10,2,28,7,1
amt_gaming_vqa_dataset/JakandDaxter_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,22,10,5,21,15,1,19,16,2
amt_gaming_vqa_dataset/JakandDaxter_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,21,16,0,20,17,0,20,16,1
amt_gaming_vqa_dataset/JakandDaxter_1080p_2000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,17,13,5,19,12,4,16,15,4
amt_gaming_vqa_dataset/JakandDaxter_1080p_2300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,16,10,10,15,12,10,15,12
amt_gaming_vqa_dataset/JakandDaxter_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,28,7,2,27,10,0,27,9,1
amt_gaming_vqa_dataset/JakandDaxter_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,9,9,16,11,9,16,11
amt_gaming_vqa_dataset/JakandDaxter_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,25,9,3,24,11,2,25,10,2
amt_gaming_vqa_dataset/JakandDaxter_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,26,8,3,22,11,4,26,9,2
amt_gaming_vqa_dataset/JakandDaxter_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,10,21,6,9,21,5,9,22
amt_gaming_vqa_dataset/JakandDaxter_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,10,2,23,9,4,21,11,4
amt_gaming_vqa_dataset/JakandDaxter_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,9,2,21,9,2,22,7,3
amt_gaming_vqa_dataset/JakandDaxter_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,15,19,3,12,19,6,18,17,2
amt_gaming_vqa_dataset/JakandDaxter_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,20,8,8,18,7,5,21,7
amt_gaming_vqa_dataset/JakandDaxter_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,23,10,2,19,14,2,18,15,2
amt_gaming_vqa_dataset/JakandDaxter_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,15,0,20,13,4,23,11,3
amt_gaming_vqa_dataset/JakandDaxter_2160p_5000k_h264nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,5,15,16,3,17,16,4,15,17
amt_gaming_vqa_dataset/JakandDaxter_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,25,7,2,19,12,3,19,11,4
amt_gaming_vqa_dataset/JakandDaxter_2160p_8500k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,18,15,4,19,16,2,20,15,2
amt_gaming_vqa_dataset/JakandDaxter_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,9,11,20,6,6,23,8
amt_gaming_vqa_dataset/JakandDaxter_480p_1000k_h264nvenc,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,8,17,12,8,14,15,7,17,13
