video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43
amt_gaming_vqa_dataset/Fallout4_1_1080p_500k_av1,37,37,0,31,37,8,0,70,50,33,49,44,42,38,19,34,7,0,21,28,72,83,73,49,10,22,39,21,35,12,27,38,36,22,42,33,40,29,31,23,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_5000k_av1,37,36,1,93,74,63,74,71,89,48,41,62,68,66,92,94,54,50,79,49,80,82,75,50,79,42,92,86,unset,64,77,84,83,79,95,72,65,78,98,93,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_1500k_av1,37,37,0,78,46,58,37,55,50,52,50,71,62,60,38,94,56,51,68,50,49,70,73,59,76,39,50,25,70,50,57,59,63,44,62,78,60,87,75,50,,,,,,
amt_gaming_vqa_dataset/Fallout4_1,37,36,1,100,81,100,100,22,100,74,50,70,79,88,71,96,95,50,87,72,7,77,80,64,66,64,87,48,73,96,64,37,69,unset,90,70,78,96,100,87,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_600k_hevcnvenc,37,37,0,9,29,0,0,57,49,24,50,3,0,44,8,52,2,0,14,29,37,18,80,56,6,0,17,9,38,9,8,0,0,5,16,13,36,11,8,13,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_3500k_hevcnvenc,37,37,0,71,48,40,32,65,100,54,29,0,0,50,63,54,71,50,54,72,45,17,80,70,49,45,51,49,36,54,48,77,42,42,62,50,62,64,60,72,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_1500k_hevcnvenc,37,37,0,45,37,13,22,71,50,52,50,2,2,38,39,52,13,9,21,29,49,22,80,72,29,9,34,8,38,22,21,29,45,12,22,49,55,49,44,60,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_480p_800k_hevcnvenc,37,37,0,32,30,0,0,59,50,35,47,4,0,25,29,57,8,0,28,29,41,14,19,62,21,5,44,10,37,8,7,0,19,0,18,30,44,21,0,15,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_6000k_hevcnvenc,37,36,1,72,60,60,30,64,50,64,50,2,0,75,71,61,55,41,80,72,60,78,27,69,80,60,59,26,33,69,54,69,69,18,78,50,55,68,72,unset,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_1500k_hevcnvenc,37,36,1,52,59,9,12,74,50,50,77,0,0,58,50,45,30,8,32,29,49,20,80,59,31,28,50,23,36,37,32,14,30,2,40,30,59,35,66,unset,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_10000k_hevcnvenc,37,36,1,93,67,70,80,57,50,74,45,4,0,63,79,47,72,71,81,71,72,73,17,56,76,68,92,68,34,87,72,95,85,76,82,51,63,73,70,unset,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_800k_hevcnvenc,37,37,0,10,30,0,0,90,50,35,30,7,2,42,8,49,3,0,22,27,56,15,18,57,21,12,12,13,37,13,13,18,6,0,5,28,45,17,5,21,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_6000k_hevcnvenc,37,37,0,78,61,56,78,47,49,65,30,0,0,54,91,67,57,59,54,70,78,20,17,58,65,61,88,47,35,91,66,54,71,90,83,52,52,86,76,74,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_2000k_hevcnvenc,37,37,0,52,67,14,31,56,49,49,49,0,5,42,50,64,8,29,35,49,52,23,23,69,17,27,31,22,40,36,8,51,47,27,29,50,53,75,38,55,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_5000k_h264nvenc,37,37,0,71,36,39,65,58,87,49,50,52,65,52,50,82,25,50,61,71,78,81,79,60,44,29,60,29,35,50,54,69,63,39,56,50,54,59,62,71,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_2500k_h264nvenc,37,37,0,33,39,12,40,80,31,45,71,42,55,48,41,63,21,0,17,29,51,87,82,74,35,17,21,8,40,9,29,1,26,0,65,30,55,35,28,51,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_480p_1000k_av1,37,37,0,59,38,33,20,65,50,35,46,65,64,51,33,27,6,50,50,31,88,82,79,44,40,14,65,31,70,37,26,59,74,40,45,69,60,31,41,40,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_3000k_av1,37,37,0,92,66,71,69,70,87,59,69,62,57,61,83,96,55,29,91,51,57,84,83,50,60,44,86,50,69,59,65,40,75,92,80,77,73,64,100,51,,,,,,
amt_gaming_vqa_dataset/CatQuestII_1080p_5000k_av1,37,37,0,77,44,100,100,83,88,71,86,78,78,67,72,96,86,71,86,50,49,78,77,72,85,54,100,87,69,78,89,69,68,63,94,69,64,63,74,70,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_500k_av1,37,37,0,30,46,21,19,68,50,32,60,56,43,56,31,82,8,9,19,29,52,15,79,61,33,25,37,11,34,18,13,35,46,0,34,31,55,40,55,13,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_3500k_hevcnvenc,37,37,0,90,58,89,89,56,50,59,50,0,3,77,64,59,59,50,75,50,74,20,24,54,74,29,85,27,44,42,75,77,89,88,66,78,77,75,81,92,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_1500k_hevcnvenc,37,37,0,30,40,45,41,58,50,45,45,0,3,45,50,50,22,29,39,28,72,19,28,72,60,52,60,47,71,41,33,69,33,49,81,49,55,46,40,40,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_480p_800k_hevcnvenc,37,37,0,22,46,32,22,73,40,41,44,4,33,37,27,21,13,9,26,28,44,17,82,40,21,20,19,30,36,36,35,57,35,22,23,49,54,22,28,59,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_2160p_6000k_hevcnvenc,37,34,3,92,74,82,96,57,69,70,42,0,0,69,77,48,50,unset,unset,50,60,16,80,60,80,60,81,70,40,73,72,62,86,82,95,69,64,68,84,unset,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_2160p_1500k_hevcnvenc,37,35,2,50,59,25,29,49,50,47,50,0,3,43,15,46,28,0,50,30,71,21,68,55,41,23,50,20,39,36,44,34,12,60,31,50,60,50,unset,unset,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_2160p_10000k_hevcnvenc,37,36,1,87,57,100,78,49,50,68,41,0,0,69,60,46,92,49,86,60,61,83,80,71,78,64,87,87,66,87,77,88,89,100,89,79,55,78,65,unset,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_800k_hevcnvenc,37,37,0,32,40,23,2,69,100,32,30,0,0,39,26,46,5,8,28,27,36,26,34,42,22,15,41,13,55,36,23,37,6,26,51,31,57,26,5,19,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_6000k_hevcnvenc,37,37,0,97,67,93,81,49,49,55,40,5,0,38,81,53,77,71,83,73,72,20,27,53,98,52,100,91,71,69,72,58,93,75,79,68,73,88,93,93,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_2000k_hevcnvenc,37,37,0,60,49,50,33,71,50,54,50,4,2,54,50,17,16,30,54,51,50,19,25,62,62,46,64,67,70,50,47,42,100,38,47,70,64,87,40,51,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_5000k_h264nvenc,37,37,0,77,46,92,75,83,51,46,50,70,60,58,67,92,57,59,66,50,97,64,75,50,88,4,68,34,41,45,67,41,77,68,76,69,63,62,94,92,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_2500k_h264nvenc,37,37,0,68,35,45,41,70,50,36,71,53,45,54,53,97,10,8,48,40,73,84,81,54,50,34,51,51,71,37,28,37,91,37,44,68,50,44,70,73,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_1000k_h264nvenc,37,37,0,26,36,28,0,54,8,28,30,53,33,10,19,47,7,8,15,28,21,14,81,51,8,0,18,13,39,13,13,7,1,7,15,30,41,44,2,12,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_480p_1000k_h264nvenc,37,37,0,25,36,18,2,72,69,33,43,32,28,28,34,66,17,0,31,29,49,84,81,76,28,20,41,24,34,8,31,40,31,32,33,31,56,30,37,38,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_2160p_8500k_h264nvenc,37,36,1,45,57,35,68,64,70,64,32,67,64,36,40,94,42,9,41,49,71,73,82,60,25,26,60,69,36,27,50,unset,77,73,32,50,63,64,72,17,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_2160p_5000k_h264nvenc,37,37,0,41,45,5,0,70,28,41,51,41,21,12,29,93,13,9,30,0,35,86,74,48,12,8,42,17,41,8,32,11,20,15,21,21,53,19,14,7,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_2160p_25000k_h264nvenc,37,37,0,90,65,100,65,72,100,68,71,78,63,75,68,97,72,71,63,73,56,81,80,57,69,64,80,87,37,87,70,89,94,90,86,70,70,95,64,94,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_5300k_h264nvenc,37,37,0,78,47,47,80,72,69,67,86,65,66,31,69,96,57,50,66,60,81,81,77,47,58,34,83,89,38,49,76,40,73,31,76,69,69,87,69,90,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_2300k_h264nvenc,37,37,0,29,45,11,9,71,28,37,39,53,32,15,30,60,29,8,16,29,85,77,85,59,26,11,31,32,69,3,12,0,69,11,23,31,47,31,0,19,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_1080p_10000k_h264nvenc,37,37,0,90,57,80,74,54,72,59,39,59,83,24,79,91,76,59,72,49,53,73,85,57,92,60,100,85,71,64,74,40,83,79,88,69,71,92,82,95,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_1000k_h264nvenc,37,37,0,10,22,0,0,58,0,25,7,27,0,16,9,6,7,0,0,7,39,78,80,62,22,0,9,9,34,12,12,0,0,0,22,28,42,25,1,12,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_480p_1000k_h264nvenc,37,37,0,10,37,0,0,79,8,35,41,32,40,39,21,66,9,0,5,0,49,71,75,55,21,0,36,8,37,8,27,10,7,0,24,29,41,13,5,25,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_8500k_h264nvenc,37,37,0,45,76,31,13,60,71,54,32,44,33,55,41,55,27,8,19,28,62,80,86,52,22,17,47,16,32,13,22,24,69,6,28,32,49,31,56,35,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_10000k_hevcnvenc,37,36,1,94,73,100,95,57,50,65,68,0,0,51,82,38,53,71,84,70,53,26,25,76,71,60,88,88,72,59,84,60,69,78,91,69,64,81,64,unset,,,,,,
amt_gaming_vqa_dataset/CatQuestII_1080p_6000k_hevcnvenc,37,37,0,82,66,100,92,74,50,68,59,0,0,52,83,50,49,71,81,71,51,12,40,79,52,63,100,73,70,69,76,87,64,88,97,69,55,88,75,51,,,,,,
amt_gaming_vqa_dataset/CatQuestII_1080p_2000k_hevcnvenc,37,37,0,96,45,70,50,57,49,59,70,1,0,47,78,66,43,50,77,71,37,20,79,83,76,37,100,48,39,39,91,74,68,55,85,69,74,86,51,74,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_5000k_h264nvenc,37,37,0,77,48,100,44,65,71,50,59,74,46,82,70,89,53,71,73,71,73,74,55,76,74,34,100,46,71,78,94,49,49,80,100,69,81,84,73,65,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_2500k_h264nvenc,37,37,0,59,39,74,80,67,87,55,53,69,64,40,71,58,38,59,54,50,71,76,76,60,73,52,100,70,86,45,96,100,73,78,92,69,68,46,76,70,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_1000k_h264nvenc,37,37,0,30,37,42,0,52,50,54,59,65,59,31,29,93,9,29,49,59,73,73,75,69,45,21,58,40,71,4,25,33,42,72,79,50,41,44,56,11,,,,,,
amt_gaming_vqa_dataset/CatQuestII_480p_1000k_h264nvenc,37,37,0,41,41,40,22,69,59,43,72,56,59,27,41,62,36,29,56,74,60,53,78,79,45,13,65,32,71,13,34,12,65,17,65,50,44,50,50,22,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_8500k_h264nvenc,37,36,1,71,50,67,73,72,71,68,69,84,72,49,77,93,49,71,58,71,71,63,75,67,83,75,78,90,unset,41,81,77,55,71,91,69,68,87,71,38,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_5000k_h264nvenc,37,37,0,41,68,50,59,93,100,64,41,52,60,37,39,94,13,50,44,71,51,65,82,66,29,29,50,71,70,22,70,61,67,69,93,49,63,77,43,17,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_25000k_h264nvenc,37,37,0,93,46,100,68,70,68,69,50,77,82,84,95,97,54,71,86,72,70,85,85,72,83,73,100,93,69,64,89,70,73,88,100,69,77,96,82,58,,,,,,
amt_gaming_vqa_dataset/CatQuestII_1080p_5300k_h264nvenc,37,37,0,72,49,87,76,61,70,64,71,85,70,52,70,96,29,71,63,60,68,80,81,72,76,41,92,80,72,68,76,80,59,72,92,68,55,72,60,64,,,,,,
amt_gaming_vqa_dataset/CatQuestII_1080p_2300k_h264nvenc,37,37,0,41,46,44,30,67,88,44,49,59,69,50,59,85,28,59,43,72,87,76,80,72,60,21,72,57,72,13,83,75,34,74,79,72,59,63,62,28,,,,,,
amt_gaming_vqa_dataset/CatQuestII_1080p_10000k_h264nvenc,37,37,0,87,39,91,87,85,71,57,50,60,71,57,89,97,92,71,79,71,71,72,53,70,67,53,100,87,70,64,91,79,68,69,96,69,75,87,59,92,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_500k_av1,37,37,0,77,47,77,42,70,70,52,47,82,54,90,46,58,56,50,68,71,72,77,77,71,66,43,96,37,69,36,80,79,68,81,79,70,68,78,72,46,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_3000k_av1,37,37,0,78,47,100,87,71,71,54,61,70,68,58,70,87,47,50,79,72,44,51,85,70,83,53,91,56,41,66,98,81,77,91,99,69,66,96,86,59,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_1300k_av1,37,36,1,71,47,84,69,71,49,59,81,62,65,57,91,67,95,49,75,unset,71,82,80,65,68,40,94,67,72,73,80,89,73,100,88,69,60,85,83,40,,,,,,
amt_gaming_vqa_dataset/CatQuestII_480p_1000k_av1,37,37,0,78,37,70,57,61,78,59,69,65,52,73,56,89,92,29,68,71,75,72,86,68,67,24,59,30,71,36,67,75,68,67,60,60,59,53,35,64,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_5000k_av1,37,37,0,92,58,87,73,60,78,80,67,78,73,51,77,92,30,71,89,73,45,81,73,63,82,50,98,96,77,91,88,79,61,78,94,70,71,80,75,78,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_1000k_av1,37,37,0,72,73,48,59,64,70,69,66,79,77,75,68,96,58,71,82,50,62,73,79,66,60,40,97,83,77,69,64,87,71,72,100,68,53,82,45,69,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_10000k_av1,37,36,1,79,73,100,59,33,100,66,50,77,83,84,82,96,41,70,90,unset,73,78,80,67,79,62,94,91,71,96,98,76,70,77,96,69,71,86,80,50,,,,,,
amt_gaming_vqa_dataset/CatQuestII_1080p_800k_hevcnvenc,37,37,0,32,77,42,8,77,50,37,59,1,1,36,8,55,29,42,58,59,72,15,20,70,36,18,59,70,72,13,56,33,39,34,75,69,47,92,28,15,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_1500k_hevcnvenc,37,36,1,66,57,67,44,67,8,54,60,0,0,56,42,45,100,50,43,70,44,67,17,74,55,63,71,85,68,22,79,44,56,75,87,70,50,67,41,unset,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_1000k_av1,37,37,0,42,45,34,22,71,69,53,51,52,43,31,29,60,20,0,18,30,97,84,89,67,32,41,24,27,42,22,36,16,35,3,29,50,52,29,41,47,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_5000k_av1,37,37,0,60,79,44,78,55,100,53,50,60,66,81,61,93,70,50,60,50,56,73,83,77,53,51,78,90,35,96,46,60,39,52,77,50,56,68,64,81,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_5000k_h264nvenc,37,37,0,24,39,0,0,27,7,31,40,42,31,24,8,75,8,0,1,28,73,74,76,65,33,8,41,7,37,13,26,0,6,27,39,32,41,22,20,10,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_25000k_h264nvenc,37,36,1,96,77,87,100,65,100,61,50,73,67,44,82,86,70,71,69,71,51,75,73,62,83,64,92,56,34,78,72,78,88,unset,89,49,63,74,64,80,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_5300k_h264nvenc,37,37,0,34,46,22,31,76,68,53,59,54,57,43,50,69,20,29,33,51,41,80,81,53,36,55,48,50,38,22,25,11,52,9,41,42,59,56,45,92,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_2300k_h264nvenc,37,37,0,18,38,0,0,48,28,32,41,34,56,24,10,57,4,0,6,0,82,76,70,52,13,7,8,11,37,17,21,5,26,17,14,30,38,34,1,13,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_10000k_h264nvenc,37,37,0,87,67,44,69,76,50,65,50,83,69,74,71,84,26,42,76,59,50,78,79,73,60,52,96,46,36,78,55,75,66,71,73,59,53,90,70,93,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_500k_av1,37,37,0,15,29,0,0,77,8,37,13,0,29,7,30,60,7,0,0,28,72,77,76,57,24,12,30,9,31,17,14,0,24,0,34,29,53,23,12,18,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_3000k_av1,37,37,0,61,57,49,45,48,29,53,86,52,56,85,65,93,44,50,43,51,39,74,83,54,71,51,69,36,33,45,31,68,65,61,54,50,51,58,58,93,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_720p_1300k_av1,37,37,0,49,47,36,32,72,70,34,40,59,56,51,34,69,8,8,30,30,50,81,77,57,11,29,41,28,71,40,6,34,45,45,43,50,55,51,40,50,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_480p_1000k_av1,37,37,0,9,25,17,29,68,50,42,70,44,40,41,50,25,16,8,27,29,47,83,84,77,39,9,43,11,37,37,27,9,25,13,26,29,50,42,39,50,,,,,,
amt_gaming_vqa_dataset/Fallout4_1_720p_600k_hevcnvenc,37,37,0,31,39,0,0,71,28,49,50,5,0,25,29,51,8,0,5,29,60,14,80,58,39,9,18,9,37,22,22,54,15,0,22,50,55,23,36,19,,,,,,
amt_gaming_vqa_dataset/CatQuestII_2160p_6000k_hevcnvenc,37,36,1,91,45,100,82,62,50,59,79,4,1,55,59,31,40,71,70,72,71,20,21,75,86,58,95,65,70,78,97,81,69,50,100,69,70,75,66,unset,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_2160p_10000k_av1,37,36,1,91,73,74,100,31,100,67,70,68,70,84,90,94,71,59,64,61,71,88,77,63,65,60,96,86,unset,92,75,91,84,82,86,50,72,77,66,90,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_500k_av1,37,37,0,13,36,0,0,68,28,32,50,40,58,9,29,66,8,0,18,8,49,77,73,61,22,0,24,14,36,4,7,0,6,8,27,31,41,43,6,12,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_5000k_av1,37,37,0,91,76,71,70,70,87,68,70,63,62,70,93,77,48,50,59,71,95,82,77,54,56,47,70,40,69,87,75,43,69,73,75,50,65,91,76,96,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1_1080p_1500k_av1,37,37,0,41,67,9,50,66,100,54,60,57,46,38,29,64,15,0,12,40,94,74,84,58,45,10,59,30,60,22,38,30,44,32,36,51,54,27,46,50,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_1,37,37,0,96,75,100,87,8,100,72,40,68,66,12,91,96,75,71,85,71,9,87,78,51,83,73,96,90,70,92,68,100,78,100,88,49,71,81,88,96,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_600k_hevcnvenc,37,37,0,48,30,39,32,58,50,31,49,2,0,65,36,46,30,29,29,52,42,15,19,60,43,16,72,24,38,32,57,40,50,20,63,50,53,65,34,32,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_3500k_hevcnvenc,37,37,0,78,45,76,87,63,50,55,48,0,0,87,91,56,51,59,69,70,49,19,20,69,85,50,97,50,71,71,79,78,69,81,100,70,69,89,87,73,,,,,,
amt_gaming_vqa_dataset/CatQuestII_720p_1500k_hevcnvenc,37,37,0,86,48,74,41,50,70,52,50,4,2,72,73,74,37,50,75,71,53,21,17,73,87,33,97,52,72,54,86,69,70,60,100,69,68,50,71,87,,,,,,
amt_gaming_vqa_dataset/CatQuestII_480p_800k_hevcnvenc,37,37,0,49,29,48,63,58,50,40,71,0,2,75,43,60,44,50,61,71,51,70,22,68,49,26,64,30,72,13,70,63,65,50,78,50,59,68,35,36,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2,32,32,0,38,83,91,72,74,54,87,88,79,90,43,68,92,63,96,72,91,71,98,56,70,89,84,73,96,82,62,96,60,90,71,93,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_1500k_av1,32,32,0,60,54,59,73,78,51,55,59,74,60,56,90,87,76,50,51,49,50,43,61,35,59,75,79,69,34,67,71,45,68,35,89,,,,,,,,,,,
amt_gaming_vqa_dataset/Fallout4_2_720p_3500k_hevcnvenc,32,31,1,66,54,84,50,47,34,unset,78,72,59,55,89,87,59,50,71,65,50,67,58,35,55,81,75,59,37,68,51,28,87,59,91,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_800k_hevcnvenc,32,32,0,80,16,21,30,58,57,21,10,81,48,51,28,50,60,40,11,18,29,34,57,25,9,67,74,31,32,74,32,16,16,28,42,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_1500k_hevcnvenc,32,32,0,26,48,27,59,66,50,56,10,83,66,43,82,80,57,41,33,37,73,39,55,30,45,50,63,41,28,61,26,52,44,31,98,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_6000k_hevcnvenc,32,32,0,85,60,89,69,59,50,79,62,83,88,51,71,93,53,69,71,52,70,57,55,39,86,59,72,78,67,67,88,63,47,65,72,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_480p_800k_hevcnvenc,32,32,0,45,22,12,51,60,58,22,9,66,31,59,60,67,62,40,50,8,27,21,53,15,9,17,74,22,21,71,33,5,27,42,66,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_1500k_hevcnvenc,32,32,0,34,38,60,68,68,57,94,13,82,75,65,50,84,71,41,52,9,50,30,40,29,51,79,64,36,33,69,30,29,19,48,87,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_3500k_hevcnvenc,32,32,0,59,35,64,51,58,68,59,50,89,74,62,86,87,56,36,67,64,58,59,59,42,76,87,65,78,45,69,53,45,72,45,87,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_600k_hevcnvenc,32,31,1,65,24,0,28,68,49,23,19,66,11,38,50,49,60,13,7,22,28,8,61,4,unset,33,66,13,12,68,29,3,40,36,41,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1,32,31,1,61,80,55,72,84,53,87,86,67,87,41,50,87,78,96,71,97,72,96,62,73,unset,91,80,87,80,51,100,73,82,69,66,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_1500k_av1,32,32,0,51,74,66,72,66,62,79,70,79,81,55,88,87,79,64,72,72,72,73,66,55,87,96,83,41,79,65,90,14,92,60,52,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_5000k_av1,32,31,1,57,84,87,70,68,62,93,87,68,93,51,89,87,77,unset,71,94,73,98,59,60,95,76,87,69,88,80,97,64,100,52,69,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_500k_av1,32,32,0,64,49,10,50,72,75,22,11,67,16,56,51,69,75,8,29,29,30,34,55,25,12,58,74,17,31,58,77,24,22,41,59,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_10000k_av1,32,31,1,88,86,86,71,60,56,97,90,84,94,56,89,88,81,96,74,86,unset,91,54,56,91,67,82,96,94,65,100,77,92,75,93,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_1000k_av1,32,32,0,70,82,47,50,85,55,64,50,53,49,59,89,68,76,36,53,75,50,60,57,44,24,50,76,82,68,61,73,47,46,71,65,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_5000k_av1,32,31,1,59,75,69,71,36,51,88,87,84,88,50,89,87,82,91,79,96,71,96,58,65,unset,91,80,96,83,88,100,78,87,71,87,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_1000k_av1,32,32,0,36,47,50,71,64,58,64,13,79,74,42,40,69,77,41,56,45,49,28,46,25,25,71,73,22,56,57,88,37,44,50,41,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1300k_av1,32,32,0,39,72,86,56,64,49,69,70,86,90,52,91,87,84,45,53,74,71,77,62,48,55,81,62,41,84,58,96,43,67,71,91,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_3000k_av1,32,32,0,73,78,100,71,41,73,92,70,61,87,47,93,94,72,59,72,72,71,90,54,43,72,59,78,73,85,62,100,61,92,73,88,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_500k_av1,32,32,0,80,41,45,30,51,49,18,23,69,42,37,97,66,84,29,54,6,30,26,58,27,12,7,66,37,29,57,34,54,49,35,51,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_10000k_h264nvenc,32,32,0,26,83,100,72,57,52,99,86,86,85,50,88,87,76,44,74,94,73,96,59,62,97,82,67,87,95,64,100,56,82,67,74,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_2300k_h264nvenc,32,32,0,38,54,26,50,45,57,50,50,67,22,67,88,67,56,13,50,44,28,50,54,29,34,54,66,31,43,72,41,26,50,54,64,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_10000k_hevcnvenc,32,32,0,48,73,88,71,50,63,94,83,84,90,57,49,87,51,97,74,82,72,79,50,57,97,80,73,72,79,57,92,54,81,80,88,,,,,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_6000k_hevcnvenc,32,32,0,47,64,84,50,70,58,98,68,83,79,45,50,90,60,41,72,60,71,94,38,38,88,85,74,82,62,76,82,37,89,71,75,,,,,,,,,,,
