video_name,batch,video_index,mos,sos
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2000k_hevc_nvenc,E,528.0,62.68570895889107,2.469824825583585
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2300k_h264_nvenc,E,529.0,30.996813086956312,3.8328832388461023
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5000k_av1,E,530.0,75.79982431803326,2.1430262766553585
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_500k_av1,E,531.0,54.41203983825837,2.92677151187479
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5300k_h264_nvenc,E,532.0,67.01142349677089,2.1419243452528347
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_6000k_hevc_nvenc,E,533.0,71.36075678408426,2.4626794371632887
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_800k_hevc_nvenc,E,534.0,47.670740953107554,3.3834303485059998
amt_gaming_vqa_dataset/AfRkzHvr2c4_CitiesSkylines_16-00,K,535.0,48.93387472942209,3.4824466074028315
amt_gaming_vqa_dataset/AfRkzHvr2c4_CitiesSkylines_8-19,F,536.0,39.643799403467376,3.2259964232441405
amt_gaming_vqa_dataset/Afterus,A,537.0,75.59171413218118,2.930732001309633
amt_gaming_vqa_dataset/Afterus_1080p_10000k_h264nvenc,A,538.0,73.03353158507487,2.346779138545673
amt_gaming_vqa_dataset/Afterus_1080p_1500k_av1,A,539.0,64.95667919725281,2.8318197875178184
amt_gaming_vqa_dataset/Afterus_1080p_2000k_hevcnvenc,A,540.0,63.11598247055048,3.520077085489656
amt_gaming_vqa_dataset/Afterus_1080p_2300k_h264nvenc,A,541.0,41.5466619016588,3.8865217231421223
amt_gaming_vqa_dataset/Afterus_1080p_5000k_av1,A,542.0,74.70735237035674,2.2324035039235066
amt_gaming_vqa_dataset/Afterus_1080p_500k_av1,A,543.0,42.92306801784985,3.582848948745672
amt_gaming_vqa_dataset/Afterus_1080p_5300k_h264nvenc,A,544.0,62.91465754514955,3.132080667410884
amt_gaming_vqa_dataset/Afterus_1080p_6000k_hevcnvenc,A,545.0,66.6283254815654,3.5157105441787726
amt_gaming_vqa_dataset/Afterus_1080p_800k_hevcnvenc,A,546.0,39.19122621557667,3.601277313720843
amt_gaming_vqa_dataset/Afterus_2160p_10000k_av1,A,547.0,77.4168989036017,2.5479882589339797
amt_gaming_vqa_dataset/Afterus_2160p_10000k_hevcnvenc,A,548.0,72.5998798289363,2.968903121756417
amt_gaming_vqa_dataset/Afterus_2160p_1000k_av1,A,549.0,54.00813110456986,3.0846062022351703
amt_gaming_vqa_dataset/Afterus_2160p_1500k_hevcnvenc,A,550.0,39.84133934706075,4.352257374157841
amt_gaming_vqa_dataset/Afterus_2160p_25000k_h264nvenc,A,551.0,71.51371963320207,3.2505725512564774
amt_gaming_vqa_dataset/Afterus_2160p_5000k_av1,A,552.0,76.05965958649412,2.300732838111461
amt_gaming_vqa_dataset/Afterus_2160p_5000k_h264nvenc,A,553.0,42.58177673574807,4.180007659463778
amt_gaming_vqa_dataset/Afterus_2160p_6000k_hevcnvenc,A,554.0,70.77417553188654,3.2877779933967326
amt_gaming_vqa_dataset/Afterus_2160p_8500k_h264nvenc,A,555.0,53.33019662653396,3.807995560323865
amt_gaming_vqa_dataset/Afterus_480p_1000k_av1,A,556.0,63.06275110360707,2.769875338470788
amt_gaming_vqa_dataset/Afterus_480p_1000k_h264nvenc,A,557.0,41.1512580582896,3.980222359590495
amt_gaming_vqa_dataset/Afterus_480p_800k_hevcnvenc,A,558.0,43.27163085743038,3.614353044810585
amt_gaming_vqa_dataset/Afterus_720p_1000k_h264nvenc,A,559.0,29.892319127497117,3.843008299890945
amt_gaming_vqa_dataset/Afterus_720p_1300k_av1,A,560.0,64.66095853172739,3.055121530533253
amt_gaming_vqa_dataset/Afterus_720p_1500k_hevcnvenc,A,561.0,56.2332980849292,3.587032541068582
amt_gaming_vqa_dataset/Afterus_720p_2500k_h264nvenc,A,562.0,57.793884756005305,2.692930464291608
amt_gaming_vqa_dataset/Afterus_720p_3000k_av1,A,563.0,71.4627196096414,2.8991515489866777
amt_gaming_vqa_dataset/Afterus_720p_3500k_hevcnvenc,A,564.0,67.21541824672909,2.708642602230632
amt_gaming_vqa_dataset/Afterus_720p_5000k_h264nvenc,A,565.0,69.61393811303395,3.491771446931702
amt_gaming_vqa_dataset/Afterus_720p_500k_av1,A,566.0,47.67877769507922,3.246190881000841
amt_gaming_vqa_dataset/Afterus_720p_600k_hevcnvenc,A,567.0,39.44105420979505,3.667350015919723
amt_gaming_vqa_dataset/Amerfightingopenbeta,B,568.0,73.79625206907863,2.624310294829959
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_10000k_h264nvenc,B,569.0,75.08522767736316,2.122531228309364
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_1500k_av1,B,570.0,68.31222266870212,2.117278750333876
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_2000k_hevcnvenc,B,571.0,64.15128656443544,2.4888868805584914
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_2300k_h264nvenc,B,572.0,41.119997795694026,3.3894596085246347
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_5000k_av1,B,573.0,74.8620032769213,2.3769798961744306
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_500k_av1,B,574.0,43.97432059860731,3.670138525838338
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_5300k_h264nvenc,B,575.0,66.25220573117723,2.466029706196646
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_6000k_hevcnvenc,B,576.0,70.95132904129169,2.3968004462529104
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_800k_hevcnvenc,B,577.0,39.79560190413496,3.3127715534518654
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_10000k_av1,B,578.0,74.2877103438993,2.197155244777494
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_10000k_hevcnvenc,B,579.0,70.69987194169519,2.30126916789513
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_1000k_av1,B,580.0,62.79774510680621,2.376935964191121
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_1500k_hevcnvenc,B,581.0,56.520586127316896,2.4842293220558824
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_25000k_h264nvenc,B,582.0,76.84592661516042,2.198546988948011
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_5000k_av1,B,583.0,73.5238580920306,2.2277909440569297
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_5000k_h264nvenc,B,584.0,37.35384251469655,3.282723441371948
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_6000k_hevcnvenc,B,585.0,72.28950329854415,2.172532853195475
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_8500k_h264nvenc,B,586.0,58.2421450371536,2.7446639651955875
amt_gaming_vqa_dataset/Amerfightingopenbeta_480p_1000k_av1,B,587.0,52.825494546822455,2.864740313912274
amt_gaming_vqa_dataset/Amerfightingopenbeta_480p_1000k_h264nvenc,B,588.0,35.51961096350944,3.469542520068001
amt_gaming_vqa_dataset/Amerfightingopenbeta_480p_800k_hevcnvenc,B,589.0,39.92417319989425,3.474758770483298
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_1000k_h264nvenc,B,590.0,29.274596757606904,3.705721416153642
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_1300k_av1,B,591.0,68.50765620927092,2.838700915746157
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_1500k_hevcnvenc,B,592.0,56.27476372809497,3.088968817958597
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_2500k_h264nvenc,B,593.0,55.575341332119045,2.8103788055111685
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_3000k_av1,B,594.0,73.90986911535312,2.2505059755123047
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_3500k_hevcnvenc,B,595.0,69.89989640889775,2.025939815333049
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_5000k_h264nvenc,B,596.0,71.69004630397117,2.5798564385697293
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_500k_av1,B,597.0,48.572849919983454,3.5784754808282417
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_600k_hevcnvenc,B,598.0,33.53671631087356,3.6620294611902047
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1,C,599.0,78.26548579254714,3.0427712859265537
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_10000k_h264nvenc,C,600.0,77.67805172758924,1.9795629096513332
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_1500k_av1,C,601.0,67.02181274207328,2.3240735627541125
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_2000k_hevcnvenc,C,602.0,64.21553073292233,2.5336086102128013
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_2300k_h264nvenc,C,603.0,37.66400435263194,3.8634880915304617
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_5000k_av1,C,604.0,75.3404359483385,2.3393087584930568
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_500k_av1,C,605.0,34.748988848289315,3.1879288493746696
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_5300k_h264nvenc,C,606.0,71.37853176754224,2.420149671637343
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_6000k_hevcnvenc,C,607.0,73.9439506135186,2.7742803064008705
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_800k_hevcnvenc,C,608.0,33.39303839110073,3.4868777984997825
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_10000k_av1,C,609.0,78.95835851350397,2.7729971692704427
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_10000k_hevcnvenc,C,610.0,75.70391916393868,2.725016290527848
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_1000k_av1,C,611.0,54.57871269097461,2.7614494715893723
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_1500k_hevcnvenc,C,612.0,47.87386768115734,3.4839608835467217
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_25000k_h264nvenc,C,613.0,78.52977062817193,2.2546112518057253
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_5000k_av1,C,614.0,76.50604173231815,2.3968877224505407
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_5000k_h264nvenc,C,615.0,29.885656207259338,3.754548832114343
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_6000k_hevcnvenc,C,616.0,69.40698162410371,3.226637724762069
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_8500k_h264nvenc,C,617.0,60.434064255584815,3.322020739729444
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_480p_1000k_av1,C,618.0,50.52309695518067,2.950622120339435
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_480p_1000k_h264nvenc,C,619.0,32.741169011594494,3.7483020691621087
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_480p_800k_hevcnvenc,C,620.0,38.28886428789029,3.4328905323546355
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_1000k_h264nvenc,C,621.0,24.903528954223404,3.4129150873163248
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_1300k_av1,C,622.0,61.37821045345832,2.872568223250365
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_1500k_hevcnvenc,C,623.0,61.37284894445165,2.620902682827435
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_2500k_h264nvenc,C,624.0,59.63839572190467,3.406583339831664
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_3000k_av1,C,625.0,73.74785276408657,2.509322583101067
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_3500k_hevcnvenc,C,626.0,72.23427268685548,3.032844598218704
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_5000k_h264nvenc,C,627.0,70.93952839212324,2.338570569865172
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_500k_av1,C,628.0,36.06372037895298,3.6646829624200032
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_600k_hevcnvenc,C,629.0,28.966466160053766,3.244353065320162
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2,B,630.0,72.19245623504084,3.614373600137325
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_10000k_h264nvenc,B,631.0,67.27479704975148,2.6576481298329666
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_1500k_av1,B,632.0,51.50754454894986,3.4791567494869486
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_2000k_hevcnvenc,B,633.0,48.94300254098963,3.717003406939425
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_2300k_h264nvenc,B,634.0,32.89346846240176,3.806797096800731
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5000k_av1,B,635.0,68.23238864374767,2.9683863712924023
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_500k_av1,B,636.0,32.52930840973223,4.01864828490073
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5300k_h264nvenc,B,637.0,59.59761588214344,2.389269447079475
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_6000k_hevcnvenc,B,638.0,65.03772860043787,3.6416594381059855
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_800k_hevcnvenc,B,639.0,29.918868636270734,3.700214795042299
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_10000k_av1,B,640.0,68.09677169062195,3.304128599508225
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_10000k_hevcnvenc,B,641.0,67.5443251348113,4.101507283184883
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_1000k_av1,B,642.0,56.09879677085844,3.692091028098475
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_1500k_hevcnvenc,B,643.0,55.25509313244053,3.879031595130484
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_25000k_h264nvenc,B,644.0,72.54833236657223,2.8501363860767137
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_5000k_av1,B,645.0,66.91678229579222,3.34329955022072
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_5000k_h264nvenc,B,646.0,34.47484963103369,3.309675954641411
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_6000k_hevcnvenc,B,647.0,65.62033203596211,3.776977622936762
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_8500k_h264nvenc,B,648.0,55.226022447326784,3.0165123875660216
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_480p_1000k_av1,B,649.0,34.1844232827858,3.815125131743904
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_480p_1000k_h264nvenc,B,650.0,29.15077290524305,3.948858943012483
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_480p_800k_hevcnvenc,B,651.0,29.122415840533545,3.049894009952532
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_1000k_h264nvenc,B,652.0,21.915615455289814,3.3993070827038543
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_1300k_av1,B,653.0,46.37796907162458,3.80333497581654
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_1500k_hevcnvenc,B,654.0,42.49576164052754,3.690035220413937
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_2500k_h264nvenc,B,655.0,53.53785620903033,3.0788342252543446
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_3000k_av1,B,656.0,62.69545489304315,2.882194740985067
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_3500k_hevcnvenc,B,657.0,60.61050015709095,3.742402575560362
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_5000k_h264nvenc,B,658.0,64.6272586531933,3.751616632690168
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_500k_av1,B,659.0,24.52189863873949,3.307649831803337
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_600k_hevcnvenc,B,660.0,22.4410765051494,3.4689684196500146
amt_gaming_vqa_dataset/Assettocorsecompetizione_1,B,661.0,79.24513948785459,2.895287956985196
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_10000k_h264nvenc,B,662.0,76.05592323080919,2.90859358774669
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_1500k_av1,B,663.0,56.88919419949608,3.3201254226171346
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_2000k_hevcnvenc,B,664.0,54.98965748818781,4.192128011003445
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_2300k_h264nvenc,B,665.0,42.52159167729995,3.641957720782932
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_5000k_av1,B,666.0,74.20932959626812,2.4710718738984268
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_500k_av1,B,667.0,43.58494933841366,4.344210866083279
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_5300k_h264nvenc,B,668.0,65.8936845874236,3.414094812789073
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_6000k_hevcnvenc,B,669.0,70.73623497426473,3.557227602277436
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_800k_hevcnvenc,B,670.0,31.068648150559728,3.874290394645513
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_10000k_av1,B,671.0,77.80948325507899,2.88465099963126
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_10000k_hevcnvenc,B,672.0,67.88728370110621,4.24299676488311
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_1000k_av1,B,673.0,48.35736714824653,3.6134725573383752
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_1500k_hevcnvenc,B,674.0,48.11497687029654,3.8877765323429063
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_25000k_h264nvenc,B,675.0,73.95265028181231,2.8384096803823677
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_5000k_av1,B,676.0,67.3044706478081,3.4799314242696497
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_5000k_h264nvenc,B,677.0,47.57700800696776,4.210998415005011
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_6000k_hevcnvenc,B,678.0,68.01463893862241,3.956721195973208
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_8500k_h264nvenc,B,679.0,59.60302072069935,4.106629702789767
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_480p_1000k_av1,B,680.0,53.07444226913764,3.8397314657075623
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_480p_1000k_h264nvenc,B,681.0,39.64613376978074,4.22333661911032
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_480p_800k_hevcnvenc,B,682.0,39.11554592142682,3.911946940627538
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_1000k_h264nvenc,B,683.0,31.067794070816905,3.774941487474104
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_1300k_av1,B,684.0,54.9863059587033,3.597599019413139
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_1500k_hevcnvenc,B,685.0,50.80201781236892,4.199204409922711
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_2500k_h264nvenc,B,686.0,54.32335140269452,3.070549381194028
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_3000k_av1,B,687.0,66.50876352147219,3.7142774373851055
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_3500k_hevcnvenc,B,688.0,62.55409427325118,4.146875462371954
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_5000k_h264nvenc,B,689.0,68.66219163147144,2.8126528262248662
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_500k_av1,B,690.0,42.04876793446851,4.24389464257022
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_600k_hevcnvenc,B,691.0,27.492283229582004,4.253307514863714
amt_gaming_vqa_dataset/Assettocorsecompetizione_2,C,692.0,78.35663468751696,2.8043819880292737
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_10000k_h264nvenc,C,693.0,69.60520717800723,3.124299611395535
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_1500k_av1,C,694.0,62.37521895357442,2.671304818180789
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_2000k_hevcnvenc,C,695.0,56.98782826656056,3.3472036337432343
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_2300k_h264nvenc,C,696.0,49.72304673070004,3.816236482306573
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_5000k_av1,C,697.0,75.27974158890363,2.582308496638612
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_500k_av1,C,698.0,40.35852766446825,3.872881094694132
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_5300k_h264nvenc,C,699.0,65.06956801202324,3.250472366984829
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_6000k_hevcnvenc,C,700.0,69.45836845608439,3.11964664160252
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_1080p_800k_hevcnvenc,C,701.0,39.71527408662616,3.741767140458757
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_10000k_av1,C,702.0,74.0500134725992,2.262624303275444
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_10000k_hevcnvenc,C,703.0,74.86062476562851,2.730463476761121
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_1000k_av1,C,704.0,59.69996999153192,2.758223857367933
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_1500k_hevcnvenc,C,705.0,51.10407406745883,3.4519768923503684
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_25000k_h264nvenc,C,706.0,70.54671330071434,2.772258460855595
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_5000k_av1,C,707.0,71.54672576715755,2.802167407781313
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_5000k_h264nvenc,C,708.0,53.73672898908043,3.7015036445887577
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_6000k_hevcnvenc,C,709.0,68.92581629736875,2.457953409618085
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_2160p_8500k_h264nvenc,C,710.0,64.81010607156465,3.032010085662502
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_480p_1000k_av1,C,711.0,51.08742295253317,3.605002657506783
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_480p_1000k_h264nvenc,C,712.0,42.90539114776882,4.151349282992728
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_480p_800k_hevcnvenc,C,713.0,39.39499527003031,3.7687887476625423
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_1000k_h264nvenc,C,714.0,37.228093540930864,3.9857285704933054
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_1300k_av1,C,715.0,58.63751797896011,3.194291477632221
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_1500k_hevcnvenc,C,716.0,53.11662870419082,3.9478992093302874
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_2500k_h264nvenc,C,717.0,59.423243879014514,3.111659737906665
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_3000k_av1,C,718.0,71.09596322331906,3.0762824120768104
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_3500k_hevcnvenc,C,719.0,64.0266439029698,2.639721728981198
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_5000k_h264nvenc,C,720.0,63.72628899227462,3.1764591012253667
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_500k_av1,C,721.0,41.33925335415561,3.610753399453064
amt_gaming_vqa_dataset/Assettocorsecompetizione_2_720p_600k_hevcnvenc,C,722.0,34.78013950049714,3.937471918422126
amt_gaming_vqa_dataset/Astroysplayroom_1,C,723.0,75.7548146587294,2.682344435389592
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_10000k_h264nvenc,C,724.0,76.93576824680132,3.250347385715309
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_1500k_av1,C,725.0,71.1315948040671,2.9220960179083346
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_2000k_hevcnvenc,C,726.0,69.79243307150523,2.4707615217720225
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_2300k_h264nvenc,C,727.0,49.4422816899582,2.8600349730741703
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_5000k_av1,C,728.0,78.40889778968531,2.608583870289302
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_500k_av1,C,729.0,43.71072198576609,3.9372537756257295
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_5300k_h264nvenc,C,730.0,71.72967100879397,3.2824109826490697
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_6000k_hevcnvenc,C,731.0,73.86773670084324,2.693206712643464
amt_gaming_vqa_dataset/Astroysplayroom_1_1080p_800k_hevcnvenc,C,732.0,43.39761930172076,3.831565907091977
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_10000k_av1,C,733.0,82.0904505645501,2.483629204996389
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_10000k_hevcnvenc,C,734.0,77.67032283559001,3.30772779697263
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_1000k_av1,C,735.0,61.313127916583895,2.629662823868494
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_1500k_hevcnvenc,C,736.0,53.66949446499269,3.252899413864545
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_25000k_h264nvenc,C,737.0,76.53355274213412,2.73758909938469
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_5000k_av1,C,738.0,79.62632718797545,2.717793541712758
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_5000k_h264nvenc,C,739.0,46.72381745698841,4.362112226552352
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_6000k_hevcnvenc,C,740.0,75.16500387297278,2.632613007007664
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_8500k_h264nvenc,C,741.0,66.89782450963949,3.2629693962605293
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_1000k_av1,C,742.0,52.175580432552586,3.289144884622018
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_1000k_h264nvenc,C,743.0,44.38462749889613,3.6308712613536462
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_800k_hevcnvenc,C,744.0,44.99066893552454,3.5501892901678693
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1000k_h264nvenc,C,745.0,36.059346493567055,3.939450255732069
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1300k_av1,C,746.0,69.35971367047867,2.992998686216923
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1500k_hevcnvenc,C,747.0,57.46242010707801,3.530522865093208
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_2500k_h264nvenc,C,748.0,68.15062742300726,2.7753445625224686
